lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.169057733088266075e-04 3.474337229272350756e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.567473485134541935e-04 7.473876676056534496e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.203755151014774896e-04 1.201394667383283345e-03
1.050000000000000044e+00 1.000000000000000000e+00 6.086348471697419511e-04 1.711060867365449571e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.223837996833026397e-04 2.278095845133066340e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.062512060254812256e-03 2.904340538941323907e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.329955654311925240e-03 3.591793430596589877e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.625710263848304795e-03 4.342635428905486719e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.950843159202486328e-03 5.159253764897585304e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.306504075601696797e-03 6.044265169650316419e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.693935370258986831e-03 7.000538710132240931e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.114481671713292734e-03 8.031218381971121090e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.569599309191107735e-03 9.139745730161666706e-03
1.175000000000000044e+00 1.000000000000000000e+00 4.060865615680813931e-03 1.032988289892673543e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.589988404512405050e-03 1.160573583617806499e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.158815512433648220e-03 1.297177847176790230e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.769344872236252010e-03 1.443287757188081721e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.423734930902719881e-03 1.599431880712509288e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.124315758422017017e-03 1.766183407306671019e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.873601163923740071e-03 1.944163084775209563e-02
