lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.490948137012310269e-05 3.501626214245334126e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.212538643507286856e-04 7.434135743882506727e-04
1.017699999809265066e+00 1.000000000000000000e+00 1.991264022537506985e-04 1.181147840525955056e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.886196871520951487e-04 1.664837617799639746e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.898305945796892214e-04 2.196045660600066170e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.028647160157561280e-04 2.776438471488654539e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.278403625357896435e-04 3.407799446210265336e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.648921709042042893e-04 4.092042000964283936e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.141744164284319046e-04 4.831222828477621176e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.075864032655954273e-03 5.627555297315120671e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.250163416005670982e-03 6.483423031866550508e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.437303023971617244e-03 7.401393806934357042e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.637543839029967883e-03 8.384233772009610369e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.851179697643965489e-03 9.434922058135271003e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.078539516404271249e-03 1.055666587725281706e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.319989472068846419e-03 1.175291608721017872e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.575935108773410535e-03 1.302738342210650428e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.846823446266352926e-03 1.438405539616942341e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.133145085722207918e-03 1.582721390724181956e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.435436343774199690e-03 1.736145369708538139e-02
