lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.134787389193661514e-04 3.639773844042792699e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.492065634345635712e-04 7.806481682229787300e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.079582132166251684e-04 1.251513520814478454e-03
1.050000000000000044e+00 1.000000000000000000e+00 5.905128482729196399e-04 1.778160493355244445e-03
1.062500000000000000e+00 1.000000000000000000e+00 7.976719361729920060e-04 2.362289867736399283e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.030274672526866305e-03 3.005742087215185210e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.289211372099816847e-03 3.710521706379950237e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.575435308367014028e-03 4.478820690512657146e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.889973285607993506e-03 5.313040976226329586e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.233935359306633318e-03 6.215816428139805602e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.608523883856832953e-03 7.190034570172428897e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.015042283199727453e-03 8.238858180493116926e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.454903537966310875e-03 9.365747100114821602e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.929638751968741670e-03 1.057448028847575265e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.440905865281820353e-03 1.186917852014303214e-02
1.199999999999999956e+00 1.000000000000000000e+00 4.990498596802353526e-03 1.325432757139206018e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.580355831980705200e-03 1.473480267003178523e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.212571499869227673e-03 1.631589364558458377e-02
1.237500000000000044e+00 1.000000000000000000e+00 6.889405126869678313e-03 1.800333193838596357e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.613293429464101578e-03 1.980331894457340244e-02
