lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.488991104939486981e-05 3.494145769625902113e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.212139319919515430e-04 7.418691639322787029e-04
1.017699999809265066e+00 1.000000000000000000e+00 1.990659627830609641e-04 1.178757543954998344e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.885391530813649500e-04 1.661550477612763711e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.897308615967631437e-04 2.191809056513011576e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.027470987290144416e-04 2.771197882294654854e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.277065362781285773e-04 3.401498229429125632e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.647441345732658696e-04 4.084621161967515873e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.140144489239900982e-04 4.822620802000164748e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.075694660842418634e-03 5.617707690969109616e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.249987399484962184e-03 6.472262425348162401e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.437123331334441874e-03 7.388849493861198749e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.637363645900040887e-03 8.370231526345014994e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.851002371311187772e-03 9.419383884966372675e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.078368617780506581e-03 1.053950972333550506e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.319828760065138339e-03 1.173405562266707433e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.575788546353578561e-03 1.300672775357961629e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.846695208176970669e-03 1.436150876954197901e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.133039576187729696e-03 1.580267535895109321e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.435358218103647023e-03 1.733481686264276567e-02
