lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.151897218311205491e-04 3.544098205864429536e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.529958848608657856e-04 7.613899934571236516e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.142343100160360411e-04 1.222457851190120052e-03
1.050000000000000044e+00 1.000000000000000000e+00 5.997193163726478827e-04 1.739209635648876441e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.102828291710466617e-04 2.313349569588899618e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.046790851838886672e-03 2.946716899052262157e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.310157812200486716e-03 3.641311299055814774e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.601359206438064675e-03 4.399317050352692313e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.921442923136055430e-03 5.223126313462853575e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.271539597213268358e-03 6.115361749380827071e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.652872262150049194e-03 7.078898879140615476e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.066765617951750910e-03 8.116888217628001612e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.514655005000531882e-03 9.232777537405490939e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.998095414415001568e-03 1.043033437058329613e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.518770553916692974e-03 1.171366918906569486e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.078502210974692940e-03 1.308725893124938061e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.679259897768497434e-03 1.455597176551818792e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.323171108216047061e-03 1.612509270161390298e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.012532126531004564e-03 1.780035079270601145e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.749819890782236841e-03 1.958794822096824803e-02
