lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.488033190777059857e-05 3.506269628414884374e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.211892555525992046e-04 7.443604879546910930e-04
1.017699999809265066e+00 1.000000000000000000e+00 1.990193976205773734e-04 1.182595851831138222e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.884628005558625041e-04 1.666805706638842862e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.896158534800633726e-04 2.198553418554365438e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.025837148539721551e-04 2.779506247304379830e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.274842991493642273e-04 3.411448469571769140e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.644518831279128969e-04 4.096294520795345541e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.136404014192521820e-04 4.836102252826094371e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.075226457882672623e-03 5.633086277171969226e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.249412127677351205e-03 6.489631588757037960e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.436427545361220913e-03 7.408307478576898857e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.636533369123935756e-03 8.391881664097308735e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.850023094099014940e-03 9.443334985524416691e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.077225271426141363e-03 1.056587644815444940e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.318505701236426783e-03 1.176295882239937821e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.574269511736929431e-03 1.303829487934708535e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.844963284395634912e-03 1.439587421566247867e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.131077135726809471e-03 1.583998092859983595e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.433146877773106138e-03 1.737521219700574951e-02
