lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.086207437503617268e-04 1.683438934618607271e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.301657286938279916e-04 3.546479077078401880e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.653212597826495964e-04 5.590542473364620932e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.147847797721624317e-04 7.817028650548309403e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.792699850164354196e-04 1.022735492512583761e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.595112616661935729e-04 1.282299219816923110e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.056267568003386352e-03 1.560549665801227136e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.270325922127813010e-03 1.857653842028230470e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.502504589781165087e-03 2.173792703449725899e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.753656148165464411e-03 2.509163460321724333e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.024670488573610937e-03 2.863981675170362146e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.316477929614484295e-03 3.238483199104666681e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.630052405595779529e-03 3.632925936579704373e-03
1.175000000000000044e+00 1.000000000000000000e+00 2.966414931230247111e-03 4.047591496631502972e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.326637256331741767e-03 4.482786713540553789e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.711845854856074024e-03 4.938845125958323500e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.123226146772503674e-03 5.416128354519605601e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.562027046456932668e-03 5.915027417615056037e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.029565881192684523e-03 6.435964022204279829e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.527233522012829983e-03 6.979391812160611053e-03
