lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.153391997097060086e-04 3.547901909565553198e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.532873047282919055e-04 7.621428487356752147e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.146585239097476026e-04 1.223574010748416105e-03
1.050000000000000044e+00 1.000000000000000000e+00 6.002659193705767388e-04 1.740678949747234477e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.109404315706342757e-04 2.315161200985312636e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.047547309845686019e-03 2.948859522864222694e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.311000395007431594e-03 3.643773234449327030e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.602274727821350166e-03 4.402086345851421653e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.922417825739830728e-03 5.226190814748406244e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.272560003958642300e-03 6.118709095939993750e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.653924001194536871e-03 7.082516466826200598e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.067834221571683929e-03 8.120763124525547452e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.515725663490593556e-03 9.236896435171365605e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.999152946099639346e-03 1.043468343615531861e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.519799298048019116e-03 1.171823384836316075e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.079485944658517979e-03 1.309202377051115092e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.680181760340929399e-03 1.456092025041580244e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.324013437703251972e-03 1.613020699471235178e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.013276312500238072e-03 1.780561152547597767e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.750446251779794307e-03 1.959333397746085975e-02
