lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.084550899511668807e-04 1.684237426263280094e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.298156508826650611e-04 3.547932805959135320e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.647663484560325665e-04 5.592502762563527144e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.140030391048639510e-04 7.819342218339443056e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.782378698233515208e-04 1.022986448369920219e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.582036971580236755e-04 1.282553688623011123e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.054657959751784850e-03 1.560791257862001674e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.268386146612465477e-03 1.857865872327238215e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.500204989779740580e-03 2.173958221450447963e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.750965499412268428e-03 2.509265258349478202e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.021555976569652368e-03 2.864002294093370357e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.312905089557170790e-03 3.238404919952154234e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.625985101051628388e-03 3.632730770483612922e-03
1.175000000000000044e+00 1.000000000000000000e+00 2.961815263889729967e-03 4.047261168807744607e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.321465523354708970e-03 4.482302640005946318e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.706060457602143414e-03 4.938188409060240147e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.116783511266112507e-03 5.415279730409383423e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.554881528019904917e-03 5.913967208191752041e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.021669672057032727e-03 6.434672121703624396e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.518536547198891334e-03 6.977847657352685869e-03
