lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.105367847892921459e-04 1.644051876850426196e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.342285008518956639e-04 3.468737733550369485e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.717840703902766187e-04 5.475591323804109749e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.239212322980165435e-04 7.666105821728706011e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.913719628006219755e-04 1.004177708737552131e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.748871700372546495e-04 1.260414194129407493e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.075240842252969719e-03 1.535481240786612002e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.293233731295913552e-03 1.829550621006637706e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.529696767218411075e-03 2.142807419598102402e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.785494267940521216e-03 2.475452510267496173e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.061527151986956505e-03 2.827704817801713830e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.358736129663884830e-03 3.199803379923105325e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.678105087205767416e-03 3.592009224556386680e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.020664605125784712e-03 4.004607150331139336e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.387495755217969241e-03 4.437907348200678843e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.779734145477414275e-03 4.892246971651911976e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.198574189841747413e-03 5.367991586029529499e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.645273780077696126e-03 5.865536599606275409e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.121159189939499153e-03 6.385308589786291115e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.627630225569009437e-03 6.927766656130551932e-03
