lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.566520470893010822e-05 3.427646480966359418e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.229405938647687338e-04 7.284665935207158523e-04
1.017699999809265066e+00 1.000000000000000000e+00 2.019322100677527611e-04 1.158502327091992003e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.927438136190175762e-04 1.634342533443123007e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.954821204300969987e-04 2.157545706629753271e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.102615067735314768e-04 2.729771604202687642e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.372082451358437004e-04 3.352794596925377704e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.764643317088484702e-04 4.028517014533281385e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.281909919809550220e-04 4.758982571959495533e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.092571877036243623e-03 5.546389911323786059e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.269816031772643327e-03 6.393106349930167270e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.460160649474710184e-03 7.301681850105524139e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.663873651251196809e-03 8.274863426387309498e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.881256160698831182e-03 9.315609763562679099e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.112644840031862106e-03 1.042710645943880146e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.358414154686033597e-03 1.161278160065412450e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.618978641368448906e-03 1.287632214054465311e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.894795040786266212e-03 1.422169075831770935e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.186364552751183490e-03 1.565314357876777807e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.494235028885304788e-03 1.717524853050708677e-02
