lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.566448020690586360e-05 3.427295245928689863e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.229313056217506506e-04 7.283776175696402792e-04
1.017699999809265066e+00 1.000000000000000000e+00 2.019062546314671577e-04 1.158340029418468420e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.926928547210991228e-04 1.634086717851460004e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.953976172488182696e-04 2.157175474055111463e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.101347276475280386e-04 2.729265322722494811e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.370302768424153297e-04 3.352129903808236285e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.762260913383215409e-04 4.027670787647366288e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.278832180425524443e-04 4.757930900156497576e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.092185133323073359e-03 5.545108030363917091e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.269340691156685364e-03 6.391568594053387460e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.459586874116212052e-03 7.299861615151166487e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.663191389665007571e-03 8.272733033448458409e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.880455109849572207e-03 9.313140430301427436e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.111714430712163630e-03 1.042426815256476333e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.357343522831797412e-03 1.160954300686716997e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.617756584286689940e-03 1.287265052497386930e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.893410009704530054e-03 1.421755179017782263e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.184804583340883257e-03 1.564850121587514978e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.492487715184688663e-03 1.717006501257419687e-02
