lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.568162444687913779e-05 3.430071962298825400e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.229645424871705385e-04 7.289474688004702035e-04
1.017699999809265066e+00 1.000000000000000000e+00 2.019542143680155377e-04 1.159216854162514179e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.927538913907483040e-04 1.635285701137036011e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.954698412911966643e-04 2.158712265267968312e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.102160386741161780e-04 2.731156136840582043e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.371183868963271445e-04 3.354391609318554349e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.763185387942940279e-04 4.030320982262492260e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.279773897491395062e-04 4.760987977311015480e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.092278267536312244e-03 5.548591279983520162e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.269429888576269075e-03 6.395498264953494369e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.459669104032218414e-03 7.304259005934000265e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.663263482134789235e-03 8.277620574086904173e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.880513764359057058e-03 9.318541761487723202e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.111756193824112365e-03 1.043020816668868006e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.357364815287291918e-03 1.161604797020554525e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.617753647640347608e-03 1.287974812760949057e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.893378911726176596e-03 1.422527128383517352e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.184741220250725691e-03 1.565687345415353940e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.492387787252664542e-03 1.717912255376577435e-02
