lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.394981209537945643e-05 3.592198433587327614e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.191566067282110434e-04 7.617914320901036582e-04
1.017699999809265066e+00 1.000000000000000000e+00 1.957003513234667513e-04 1.209112420491874210e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.836620464222505472e-04 1.702661095187067925e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.831283637089655009e-04 2.244009449146688092e-03
1.035399999618530353e+00 1.000000000000000000e+00 4.941958035808056374e-04 2.834836120344698483e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.169744492974132445e-04 3.476939345151185915e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.515913587529212715e-04 4.172249917685985632e-03
1.053099999427795419e+00 1.000000000000000000e+00 8.981936689000576688e-04 4.922844257205724605e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.056951435375958577e-03 5.730957692489027991e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.228060270659625574e-03 6.598997942358255341e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.411743796337396007e-03 7.529558872431516350e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.608255972713232068e-03 8.525434703379870111e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.817883269861340478e-03 9.589634456485510508e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.040946818329393911e-03 1.072539712041616425e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.277804441936313960e-03 1.193620707020163520e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.528852682560682290e-03 1.322581041753292073e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.794528806395828700e-03 1.459823170378804144e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.075312817469239186e-03 1.605779163241386268e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.371729484200477415e-03 1.760912569761276247e-02
