lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.087898300727829342e-04 1.684178486117161866e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.305162981268949699e-04 3.548014865024015359e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.658663913141936238e-04 5.592931319493800110e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.155382900964468199e-04 7.820327505469322179e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.802464862819760771e-04 1.023162091430276531e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.607262216974050344e-04 1.282828263007104340e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.057737370394170196e-03 1.561186913028359512e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.272067923471331512e-03 1.858405089750886016e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.504537185188382876e-03 2.174663778580725355e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.755998832639306829e-03 2.510160236246884030e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.027343929931521571e-03 2.865110078267753095e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.319504007697105550e-03 3.239749205671250964e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.633454307913780327e-03 3.634335592389106775e-03
1.175000000000000044e+00 1.000000000000000000e+00 2.970217215642333240e-03 4.049150905385613328e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.330865917168557809e-03 4.484502066671848183e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.716528399288654416e-03 4.940722683072090032e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.128391666337848098e-03 5.418174464255571046e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.567706343159079647e-03 5.917248525097965929e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.035791505500673837e-03 6.438366667553782272e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.534039908275008302e-03 6.981982642039656975e-03
