lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.086744793923571744e-04 1.687738520326092801e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.302600386552512625e-04 3.554873946588486583e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.654406260699033559e-04 5.602814428042620460e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.149116198532283735e-04 7.832947705872356486e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.793849129229784234e-04 1.024668116588145451e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.595933065284044059e-04 1.284547714423388319e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.056294373050332101e-03 1.563088454678654773e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.270273901801556322e-03 1.860456701647490241e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.502349080238491244e-03 2.176832836493849954e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.753371511306613681e-03 2.512413535267114719e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.024230237863957824e-03 2.867413865402341014e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.315854773484170379e-03 3.242069184966385291e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.629218342900276322e-03 3.636636901460587983e-03
1.175000000000000044e+00 1.000000000000000000e+00 2.965341290086508010e-03 4.051398092508316437e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.325294744409620657e-03 4.486659053713083073e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.710204564034938913e-03 4.942752712219953930e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.121255590394139710e-03 5.420040030032395942e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.559696174412966076e-03 5.918911305069923107e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.026843072101473686e-03 6.439787422120570905e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.524086562171578486e-03 6.983121150732040684e-03
