lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.085387554543558474e-04 1.686921672313474124e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.299788588657975322e-04 3.553192017367109859e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.650037555489689042e-04 5.600219416897744005e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.143082729540765464e-04 7.829391820821910873e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.786036927718669528e-04 1.024211668409407165e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.586221574340015652e-04 1.283985633216798298e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.055120520573109462e-03 1.562415969558060081e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.268883806467056277e-03 1.859669020585715850e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.500728370528668079e-03 2.175925144553184521e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.751504944730549948e-03 2.511380997858941432e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.022101636044681006e-03 2.866251604445278767e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.313446968235075268e-03 3.240772285871207619e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.626513128913939010e-03 3.635200401209294843e-03
1.175000000000000044e+00 1.000000000000000000e+00 2.962319348938763017e-03 4.049816975742578234e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.321935605071484922e-03 4.484928251802921401e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.706486521847546234e-03 4.940867109596729090e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.117155655100941322e-03 5.417994418740272253e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.555189988017082497e-03 5.916700427606702214e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.021904833987355515e-03 6.437405934929847293e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.518688965961336852e-03 6.980563652887940285e-03
