lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.083789185271598343e-04 1.683285535080358516e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.296541024814359965e-04 3.545905102277174489e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.645098342560231528e-04 5.589274073019624180e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.136416110210121179e-04 7.814786103088408467e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.777612364385277510e-04 1.022385328542441086e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.576012436766177740e-04 1.281794178206473612e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.053918761946260902e-03 1.559860350191593107e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.267498975247144692e-03 1.856750438734889024e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.499158324487507394e-03 2.172645004652440717e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.749747528694569959e-03 2.507740851305425081e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.020154607668518936e-03 2.862253139168024259e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.311307946033775915e-03 3.236417304910719182e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.624179513938724832e-03 3.630490807257592475e-03
1.175000000000000044e+00 1.000000000000000000e+00 2.959788286685943737e-03 4.044754759222269486e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.319203933700919269e-03 4.479515507444739759e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.703550708666444001e-03 4.935106037929654077e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.114011793956160248e-03 5.411887326464056951e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.551833730563521058e-03 5.910249765962362345e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.018331362679600768e-03 6.430614315718412646e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.514892985299229763e-03 6.973433866724372196e-03
