lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.564952933054882994e-05 3.431151304394006651e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.229104717029258519e-04 7.291935966350137971e-04
1.017699999809265066e+00 1.000000000000000000e+00 2.018885938916355248e-04 1.159632568899542126e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.926874129800125716e-04 1.635903515201061901e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.954134335275739237e-04 2.159565822593867597e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.101808473002165858e-04 2.732280244305729851e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.371157598216086815e-04 3.355822250247001565e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.763600308448076383e-04 4.032095399871468699e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.280747591983527084e-04 4.763144728541374336e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.092443490214645803e-03 5.551170321181416768e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.269675163924693971e-03 6.398541047424078330e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.460006889607757272e-03 7.307808568328619248e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.663706514891237108e-03 8.281721698492765932e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.881075087562203429e-03 9.323241062462329920e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.112449201382696727e-03 1.043555431365966735e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.358203266188502352e-03 1.162209178954362945e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.618751737661659511e-03 1.288654278814792623e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.894551321864128213e-03 1.423287252262234702e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.186103143543005198e-03 1.566533975005149695e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.493954987823963323e-03 1.718851530551910450e-02
