lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.154026953852735511e-04 3.546548704383894806e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.534353726077825074e-04 7.618961042724550076e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.149140279041603247e-04 1.223241137154400379e-03
1.050000000000000044e+00 1.000000000000000000e+00 6.006532923318445329e-04 1.740286435093730752e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.114855230320245109e-04 2.314736572280526317e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.048277268838137318e-03 2.948431231826543694e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.311943595577031363e-03 3.643370635062456123e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.603460735082626407e-03 4.401739657297730132e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.923877384141087481e-03 5.225931164994836002e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.274325058422982816e-03 6.118568563461304101e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.656027765758335688e-03 7.082528210058808282e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.070311199128627697e-03 8.120961453765630431e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.518611778877675511e-03 9.237317004799842912e-03
1.175000000000000044e+00 1.000000000000000000e+00 4.002485636994243014e-03 1.043536339327692970e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.523617660626769177e-03 1.171921209618449235e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.083830845728516852e-03 1.309334108829498210e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.685096022114157453e-03 1.456261964291334123e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.329541994258761420e-03 1.613233391493558780e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.019466466456651330e-03 1.780821414142846892e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.757347779721021630e-03 1.959646360725164280e-02
