lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.168257998302578860e-04 3.473747662967070901e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.566008553840219719e-04 7.473014495801180539e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.201772874221205946e-04 1.201314530987292531e-03
1.050000000000000044e+00 1.000000000000000000e+00 6.084007639437914077e-04 1.711021624319255434e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.221306460443883598e-04 2.278133653849363435e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.062257381156086989e-03 2.904492835327982837e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.329717657994479007e-03 3.592098918184637862e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.625507743004709401e-03 4.343134116008878082e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.950695462059229539e-03 5.159987011551857121e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.306431105174124030e-03 6.045275815203785680e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.693957578018307559e-03 7.001871230825781889e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.114620120450854387e-03 8.032919017970562015e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.569875715672969803e-03 9.141862771660088857e-03
1.175000000000000044e+00 1.000000000000000000e+00 4.061302443221211610e-03 1.033246682286262548e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.590608920902013862e-03 1.160883969739079542e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.159643967449664866e-03 1.297545812577009273e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.770406536012888214e-03 1.443719201758503906e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.425056318566203101e-03 1.599933056533336603e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.125924737006426000e-03 1.766760959625244057e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.875527109950781340e-03 1.944824085086584164e-02
