lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.151153306418564216e-04 3.553728333208709786e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.528043722966685650e-04 7.633064182009548226e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.138775940518826042e-04 1.225315325520932733e-03
1.050000000000000044e+00 1.000000000000000000e+00 5.991446461528540093e-04 1.742993835918605358e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.094332958105951220e-04 2.318044844083488008e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.045605774410069072e-03 2.952306771464645666e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.308573008608072963e-03 3.647778817266226006e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.599307141266763160e-03 4.406645030528307146e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.918852785322815212e-03 5.231297496706247517e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.268337280489504497e-03 6.124358858168124989e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.648980271257460068e-03 7.088704567775130222e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.062102911435067749e-03 8.127484957873820984e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.509136770479381190e-03 9.244147449731827601e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.991632786393165162e-03 1.044245899096131296e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.511270307749509420e-03 1.172652913779020228e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.069866325706243355e-03 1.310083353370428139e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.669385157898068628e-03 1.457023862153291639e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.311948620900511946e-03 1.614002725332975424e-02
1.237500000000000044e+00 1.000000000000000000e+00 6.999846784025431055e-03 1.781592572629451740e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.735549762099981630e-03 1.960413271337747496e-02
