lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.103698049671948022e-04 1.645867660525254903e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.338643078575842018e-04 3.472023954149335576e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.711893161525950022e-04 5.479988788254559371e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.230596718844025871e-04 7.671243445482104880e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.902046279050409305e-04 1.004727340862154872e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.733725224155932873e-04 1.260960653703659768e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.073334875423461159e-03 1.535984665807336568e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.290890072658658003e-03 1.829970417171716650e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.526866725552827224e-03 2.143102297931909640e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.782126901950687077e-03 2.475580528564751224e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.057569259218871606e-03 2.827623392082750844e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.354132274538278495e-03 3.199469242990016921e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.672797580435871869e-03 3.591378451697528444e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.014593469537794803e-03 4.003635074198245818e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.380598676949739603e-03 4.436548560485243514e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.771946412511169733e-03 4.890455209463834448e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.189828640222549062e-03 5.365719695016741772e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.635500688478350582e-03 5.862736423313618002e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.110286160558461833e-03 6.381930908188223478e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.615582076832652259e-03 6.923761064559221315e-03
