lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.130631656909827150e-04 3.638137284200638447e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.483358899597078433e-04 7.802852404769509888e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.065907900687307295e-04 1.250914592389017286e-03
1.050000000000000044e+00 1.000000000000000000e+00 5.886048702988774025e-04 1.777287775278091515e-03
1.062500000000000000e+00 1.000000000000000000e+00 7.951773792039603262e-04 2.361104515567421808e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.027145205903798276e-03 3.004204192571342021e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.285396271385252443e-03 3.708590259030461467e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.570881323423236643e-03 4.476453542336821315e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.884624519478529745e-03 5.310194779187440983e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.227733121439814772e-03 6.212446541711688468e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.601406549848615975e-03 7.186094956472516282e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.006945097818970822e-03 8.234301327168940671e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.445758465118706291e-03 9.360523900389671609e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.919374290108680776e-03 1.056853988543152850e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.429446811228990311e-03 1.186246820837259276e-02
1.199999999999999956e+00 1.000000000000000000e+00 4.977765877172350695e-03 1.324679268449544846e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.566266237571835737e-03 1.472638630568981130e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.197037423774600338e-03 1.630653668344020715e-02
1.237500000000000044e+00 1.000000000000000000e+00 6.872334375977516389e-03 1.799297269135713417e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.594588875025510590e-03 1.979189318865537742e-02
