lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.566956984112039465e-05 3.427448444301262704e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.229425509343855044e-04 7.284111680928617759e-04
1.017699999809265066e+00 1.000000000000000000e+00 2.019247486023232241e-04 1.158394830115139478e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.927197145763784703e-04 1.634165904764086057e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.954339813208207662e-04 2.157282293587923019e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.101817565038800064e-04 2.729403147101402277e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.370891543570905572e-04 3.352302226237952563e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.762980198021977776e-04 4.027881247922778310e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.279694257769734167e-04 4.758183263242244873e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.092286870256066250e-03 5.545406230911612867e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.269459231849759786e-03 6.391916729882359503e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.459723525866866121e-03 7.300263953953981325e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.663347485661506586e-03 8.273194026201963550e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.880632027052342925e-03 9.313664777576924000e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.111913572065532083e-03 1.042486077472567531e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.357566349767148579e-03 1.161020906195044458e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.618004581145942297e-03 1.287339539676904746e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.893684729933738552e-03 1.421838121414184530e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.185107623599469761e-03 1.564942122846841796e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.492820750363171117e-03 1.717108198702335317e-02
