lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.120018081564921940e-04 1.610133426613174503e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.373334060888737359e-04 3.401518517173826735e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.767225562362000197e-04 5.375785356387496449e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.309038988780230084e-04 7.534507987555116209e-04
1.062500000000000000e+00 1.000000000000000000e+00 7.006246218923478999e-04 9.879250035621225598e-04
1.074999999999999956e+00 1.000000000000000000e+00 8.866493925917893603e-04 1.241160523705184520e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.089764705672860217e-03 1.513323359936475819e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.310782757028937286e-03 1.804589345585554854e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.550545023381710158e-03 2.115147068351507127e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.809925653412938111e-03 2.445200500264763880e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.089834767952561401e-03 2.794971328228712266e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.391221819445490861e-03 3.164701181463897093e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.715079061500728138e-03 3.554653598554432213e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.062445171922445475e-03 3.965115914493799222e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.434409129805862920e-03 4.396400928869843849e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.832114314474165638e-03 4.848848602175712293e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.256762904673814900e-03 5.322827561572193722e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.709620514884590992e-03 5.818736574426293558e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.192021166160703041e-03 6.337006003409624208e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.705372507497668243e-03 6.878099131584167539e-03
