lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.107390075980219953e-04 1.644423252437263692e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.346373396809212997e-04 3.469315501395612688e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.724036658415570667e-04 5.476204861886798834e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.247556402347982414e-04 7.666579656768590222e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.924253046046942089e-04 1.004193148482590819e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.761637818068266411e-04 1.260379340779036340e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.076745401509106173e-03 1.535377404559403651e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.294971377495676224e-03 1.829358796589076498e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.531673214584588919e-03 2.142508303001523177e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.787715928442776270e-03 2.475026511028408788e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.064001206867396680e-03 2.827132053859531848e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.361470651440322321e-03 3.199063672870397675e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.681109113059937810e-03 3.591082082502544074e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.023948242142796526e-03 4.003471759334206390e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.391070251725614246e-03 4.436542550846933955e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.783611972816288554e-03 4.890631214529275739e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.202769174799322882e-03 5.366102918237448081e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.649801146984100519e-03 5.863352603837847406e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.126035644486546736e-03 6.382806365191936136e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.632874096184969231e-03 6.924922769516706454e-03
