lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.119659968942869442e-04 1.610911209485493595e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.372543444973416527e-04 3.402993457159027529e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.765919295838102772e-04 5.377872570883482969e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.307125883176923298e-04 7.537118943873792696e-04
1.062500000000000000e+00 1.000000000000000000e+00 7.003627666272222623e-04 9.882293073460459397e-04
1.074999999999999956e+00 1.000000000000000000e+00 8.863064388278872304e-04 1.241498594731092449e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.089329442381858784e-03 1.513685516174882641e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.310243358556181272e-03 1.804965693689882834e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.549889074545353655e-03 2.115527520515024604e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.809140154905617293e-03 2.445574766024947305e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.088906169310212300e-03 2.795328960381448114e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.390136013925075673e-03 3.165031541138887614e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.713821393437683416e-03 3.554945882037282082e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.061000430956483092e-03 3.965359101071953656e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.432761552743613786e-03 4.396583824604749849e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.830247566103935162e-03 4.848959795758128570e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.254660058021545420e-03 5.322855396196246418e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.707264061644672939e-03 5.818669143319130273e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.189392964169383358e-03 6.336831119284033406e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.702453758940100557e-03 6.877804320305586257e-03
