lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.168305975210387287e-04 3.475645415484905350e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.566020233323797368e-04 7.476768660359084211e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.201652192045003220e-04 1.201870740205049446e-03
1.050000000000000044e+00 1.000000000000000000e+00 6.083648252300918532e-04 1.711753247864544313e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.220592991914600026e-04 2.279034918732940947e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.062138265743851635e-03 2.905557690560817748e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.329537658579647624e-03 3.593321118317544579e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.625253031961619880e-03 4.344507240876555737e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.950351511128246840e-03 5.161504562199116172e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.305982672609389016e-03 6.046931146457791388e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.693388720229268271e-03 7.003657572716474877e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.113914130441844570e-03 8.034829469025134979e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.569015098549425599e-03 9.143890196830034914e-03
1.175000000000000044e+00 1.000000000000000000e+00 4.060268837586045350e-03 1.033460385352373209e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.589383045956492782e-03 1.161107862144708687e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.158205498754978198e-03 1.297779081016778996e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.768734096363186716e-03 1.443960981965065025e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.423127269744872969e-03 1.600182415246963544e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.123715145513415635e-03 1.767016893029212804e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.873011577874422864e-03 1.945085490047931617e-02
