lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.391098737309221311e-05 3.591321247396990555e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.190786228922661419e-04 7.616121794562786661e-04
1.017699999809265066e+00 1.000000000000000000e+00 1.955829622573219181e-04 1.208837767317891016e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.835050754714757253e-04 1.702287092991173166e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.829316905234009206e-04 2.243532045744359594e-03
1.035399999618530353e+00 1.000000000000000000e+00 4.939593548420816941e-04 2.834251134097576230e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.166981882415711446e-04 3.476242437958717516e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.512752839829772494e-04 4.171436595916747959e-03
1.053099999427795419e+00 1.000000000000000000e+00 8.978378057945519226e-04 4.921909852698445192e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.056555839255452064e-03 5.729897319152950884e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.227625022083520976e-03 6.597806519269943347e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.411269002687185912e-03 7.528231130540370859e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.607741764560341891e-03 8.523965090513228524e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.817329817730933437e-03 9.588017209619284498e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.040354323573410553e-03 1.072362626641988788e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.277173142693936919e-03 1.193427635356783881e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.528182870335877064e-03 1.322371333763003309e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.793820818699896315e-03 1.459596152678132100e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.074567051790654502e-03 1.605534141808748205e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.370946405641734710e-03 1.760648809373378809e-02
