lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.498272876138799028e-05 3.497688944218680339e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.214136917085852508e-04 7.426244185306131581e-04
1.017699999809265066e+00 1.000000000000000000e+00 1.993869585567154120e-04 1.179961868375539865e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.889958441257476610e-04 1.663253591489046715e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.903378706658258810e-04 2.194062337093055388e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.035192207433283624e-04 2.774054494127631363e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.286587475799024259e-04 3.405013191513717348e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.658916076645254584e-04 4.088851516321301803e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.153725714888423775e-04 4.827625725045800627e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.077279067784547720e-03 5.623548682406544381e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.251813981402665355e-03 6.479003451019525218e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.439208291843533478e-03 7.396557182818651495e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.639723504520952625e-03 8.378975363820791514e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.853654022514820022e-03 9.429236424714326770e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.081329367123544057e-03 1.055054685324430426e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.323116353526711447e-03 1.174635675847530286e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.579421218484640246e-03 1.302037614509463266e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.850691746361553539e-03 1.437659173533320511e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.137419350817799522e-03 1.581928471177816362e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.440141241066157780e-03 1.735304898023605491e-02
