lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.168303087877575346e-04 3.472470450680702789e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.566124589182436594e-04 7.470420073252171007e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.201990734785795100e-04 1.200919529143720972e-03
1.050000000000000044e+00 1.000000000000000000e+00 6.084362536203116690e-04 1.710487299598753477e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.221837341319769826e-04 2.277456220425665319e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.062332296650856690e-03 2.903668439760804035e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.329818925634026431e-03 3.591123577393591591e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.625640171486884399e-03 4.342003661766648086e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.950864122714847252e-03 5.158697072044015133e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.306641329079866555e-03 6.043821784108877222e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.694214954786002762e-03 7.000248207151889973e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.114930512942373601e-03 8.031121866405010676e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.570245266892015969e-03 9.139886004477739204e-03
1.175000000000000044e+00 1.000000000000000000e+00 4.061737592890858964e-03 1.033030469566583592e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.591116434335709012e-03 1.160648613870143842e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.160230945423245792e-03 1.297290673628449451e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.771080506592989393e-03 1.443443617150187534e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.425825178995728422e-03 1.599636324942111873e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.126796862110495318e-03 1.766442357301712188e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.876511378586291759e-03 1.944482861161232062e-02
