lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.151806592941284244e-04 3.548870664555579270e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.529616718180477592e-04 7.623461617622524734e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.141564980614930325e-04 1.223893534019589386e-03
1.050000000000000044e+00 1.000000000000000000e+00 5.995774094015360106e-04 1.741124711744487276e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.100545138120650995e-04 2.315743527561426283e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.046452172473072949e-03 2.949589067883789592e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.309683295153081517e-03 3.644661036692559575e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.600721938069909773e-03 4.403143889456987217e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.920614582113921694e-03 5.227430030331015401e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.270490450412034934e-03 6.120142469927668250e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.651571152731776147e-03 7.084157042205333626e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.065179865807294689e-03 8.122624605894088537e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.512750346399843519e-03 9.238993183523416114e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.995835871994495372e-03 1.043703058883547856e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.516118304803967178e-03 1.172084735408425275e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.075417389348149677e-03 1.309492047429084739e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.675700477883219644e-03 1.456411794945597707e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.319092634692788021e-03 1.613372454494237801e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.007887526601553133e-03 1.780946882069110726e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.744559194520115979e-03 1.959755217880010739e-02
