lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.567825550679117148e-05 3.427914569387212405e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.229650969267822734e-04 7.285177452024071921e-04
1.017699999809265066e+00 1.000000000000000000e+00 2.019664751249365567e-04 1.158575215190648950e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.927860710071399585e-04 1.634434430673718406e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.955305348383262990e-04 2.157653784938156401e-03
1.035399999618530353e+00 1.000000000000000000e+00 5.103141825646161957e-04 2.729892917722463817e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.372632288374006351e-04 3.352926114201545786e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.765196223277598918e-04 4.028655606508254987e-03
1.053099999427795419e+00 1.000000000000000000e+00 9.282445366028696130e-04 4.759125032648444178e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.092621578834950891e-03 5.546532928571105275e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.269859740044921529e-03 6.393246503546833569e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.460196157824248005e-03 7.301815636456012587e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.663898703549057147e-03 8.274987193942070010e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.881268435437232238e-03 9.315719755738973221e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.112641941942274785e-03 1.042719874903559607e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.358393622562289342e-03 1.161285213455557838e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.618937915004789820e-03 1.287636666223406813e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.894731482304632644e-03 1.422170483693480439e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.186275414377450887e-03 1.565312246382236441e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.494117433391511623e-03 1.717518739253282717e-02
