lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.120551833126228364e-04 1.610210319398902286e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.374491267488337961e-04 3.401789359515533019e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.769104177365079772e-04 5.376370619051158966e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.311744794249534385e-04 7.535531075205653814e-04
1.062500000000000000e+00 1.000000000000000000e+00 7.009892484173179186e-04 9.880836994387209773e-04
1.074999999999999956e+00 1.000000000000000000e+00 8.871201172471046342e-04 1.241388439945876557e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.090354283712804311e-03 1.513633545488119207e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.311504642665386198e-03 1.804995053540915185e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.551413363125175296e-03 2.115661745145916775e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.810955274850130012e-03 2.445837770029902439e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.091041198559105436e-03 2.795745018310844682e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.392621302977204246e-03 3.165625311434269035e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.716688538342714246e-03 3.555742403119802487e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.064282337389886198e-03 3.966383823007344975e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.436492436565458889e-03 4.397862621769309428e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.834462989680468940e-03 4.850519013404845994e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.259396992996334827e-03 5.324721894040703590e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.712560904771089833e-03 5.820870338380336462e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.195289633423089658e-03 6.339395009726286022e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.708991757035255729e-03 6.880759574472904323e-03
