lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.168399445537943350e-04 3.477296396624297045e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.566172123188153065e-04 7.480100036598741776e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.201820779358967869e-04 1.202374559082090930e-03
1.050000000000000044e+00 1.000000000000000000e+00 6.083786304574459285e-04 1.712430218327790554e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.220648558810353780e-04 2.279887436702847468e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.062129987031221494e-03 2.906588172540068484e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.329509606584906639e-03 3.594532061927020478e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.625198966171592391e-03 4.345901301503181033e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.950264907162636624e-03 5.163084563612937647e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.305856746435165205e-03 6.048700150847434974e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.693216412514447961e-03 7.005618854612111895e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.113688118010759457e-03 8.036986565589904208e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.568727766722440582e-03 9.146246903389693150e-03
1.175000000000000044e+00 1.000000000000000000e+00 4.059912278503179442e-03 1.033716421499848367e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.588949006050824925e-03 1.161384690254926681e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.157685350626706883e-03 1.298077151328325303e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.768118809536099643e-03 1.444280762523412684e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.422407354786992088e-03 1.600524387657642489e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.122880584374069804e-03 1.767381556630134506e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.872051787376403362e-03 1.945473355799913484e-02
