lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.168379374197684166e-04 3.474618280772119702e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.566086310893297409e-04 7.474482508841902165e-04
1.037500000000000089e+00 1.000000000000000000e+00 4.201626526424661321e-04 1.201492254901677425e-03
1.050000000000000044e+00 1.000000000000000000e+00 6.083443372976035050e-04 1.711200163513421947e-03
1.062500000000000000e+00 1.000000000000000000e+00 8.220118802972137999e-04 2.278281744569540194e-03
1.074999999999999956e+00 1.000000000000000000e+00 1.062054688856005650e-03 2.904578140936791859e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.329408490564674191e-03 3.592088099196553107e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.625068653095513562e-03 4.342992797493934985e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.950102122593671107e-03 5.159679783135652162e-03
1.125000000000000000e+00 1.000000000000000000e+00 2.305658294819295205e-03 6.044766142591834202e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.692979162558913238e-03 7.001121359318495004e-03
1.149999999999999911e+00 1.000000000000000000e+00 3.113409002684056678e-03 8.031889847666024568e-03
1.162500000000000089e+00 1.000000000000000000e+00 3.568403766863048263e-03 9.140513713657856185e-03
1.175000000000000044e+00 1.000000000000000000e+00 4.059540412202477383e-03 1.033075562193989765e-02
1.187500000000000000e+00 1.000000000000000000e+00 4.588526345416903303e-03 1.160672218427062120e-02
1.199999999999999956e+00 1.000000000000000000e+00 5.157209014147520233e-03 1.297288804054260239e-02
1.212499999999999911e+00 1.000000000000000000e+00 5.767585941404104397e-03 1.443412074744701394e-02
1.225000000000000089e+00 1.000000000000000000e+00 6.421815150976181198e-03 1.599570684880018134e-02
1.237500000000000044e+00 1.000000000000000000e+00 7.122226331382990223e-03 1.766337919831275846e-02
1.250000000000000000e+00 1.000000000000000000e+00 7.871332816034555882e-03 1.944334647804498578e-02
