lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.005899999737739581e+00 1.000000000000000000e+00 5.391720252810046327e-05 3.590061693219468017e-04
1.011799999475479162e+00 1.000000000000000000e+00 1.190841179282870090e-04 7.613371525891125206e-04
1.017699999809265066e+00 1.000000000000000000e+00 1.955806551617570344e-04 1.208389758877456135e-03
1.023599998950958323e+00 1.000000000000000000e+00 2.834877581335603974e-04 1.701641376316547416e-03
1.029500000476837096e+00 1.000000000000000000e+00 3.828920377884059961e-04 2.242663060314953327e-03
1.035399999618530353e+00 1.000000000000000000e+00 4.938899308908730260e-04 2.833132445439696338e-03
1.041300001144409126e+00 1.000000000000000000e+00 6.165914481971412854e-04 3.474846705049276525e-03
1.047199997901916424e+00 1.000000000000000000e+00 7.511235693003981894e-04 4.169735484942794189e-03
1.053099999427795419e+00 1.000000000000000000e+00 8.976333343423902565e-04 4.919873992726206749e-03
1.059000000953674414e+00 1.000000000000000000e+00 1.056290697772055941e-03 5.727496254816651609e-03
1.064899997711181712e+00 1.000000000000000000e+00 1.227291154675185783e-03 6.595008569210767356e-03
1.070799999237060485e+00 1.000000000000000000e+00 1.410858192201703849e-03 7.525003324076533565e-03
1.076700000762939480e+00 1.000000000000000000e+00 1.607245610561221791e-03 8.520273077487944963e-03
1.082600002288818253e+00 1.000000000000000000e+00 1.816739717219024997e-03 9.583825187385082087e-03
1.088500003814697248e+00 1.000000000000000000e+00 2.039661445096135201e-03 1.071889673918485601e-02
1.094399995803833070e+00 1.000000000000000000e+00 2.276368413120508256e-03 1.192897015064954720e-02
1.100299997329711843e+00 1.000000000000000000e+00 2.527256922051310598e-03 1.321778934374451611e-02
1.106199998855590838e+00 1.000000000000000000e+00 2.792763975262642102e-03 1.458937660828232841e-02
1.112100000381469833e+00 1.000000000000000000e+00 3.073369300179183434e-03 1.604805024415254661e-02
1.118000001907348606e+00 1.000000000000000000e+00 3.369597347825765803e-03 1.759844305962324218e-02
