lmbx lmby sgmx sgmy
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.000000000000000000e+00 1.100768066011369238e-04 1.643886995385400896e-04
1.024999999999999911e+00 1.000000000000000000e+00 2.332653213641606212e-04 3.468117731157690327e-04
1.037500000000000089e+00 1.000000000000000000e+00 3.702712607104331473e-04 5.474218052346259151e-04
1.050000000000000044e+00 1.000000000000000000e+00 5.218091668095439653e-04 7.663674236275255314e-04
1.062500000000000000e+00 1.000000000000000000e+00 6.886077911127359103e-04 1.003797602280974291e-03
1.074999999999999956e+00 1.000000000000000000e+00 8.714147853665053789e-04 1.259865478053689069e-03
1.087499999999999911e+00 1.000000000000000000e+00 1.071000814624130642e-03 1.534731746278703230e-03
1.100000000000000089e+00 1.000000000000000000e+00 1.288163234479725288e-03 1.828567704278975760e-03
1.112500000000000044e+00 1.000000000000000000e+00 1.523729482572525702e-03 2.141557976603507794e-03
1.125000000000000000e+00 1.000000000000000000e+00 1.778560290019959213e-03 2.473902999795973487e-03
1.137499999999999956e+00 1.000000000000000000e+00 2.053552858345210601e-03 2.825821235030889344e-03
1.149999999999999911e+00 1.000000000000000000e+00 2.349644050188362705e-03 3.197551234439015375e-03
1.162500000000000089e+00 1.000000000000000000e+00 2.667813746631145580e-03 3.589353550039231597e-03
1.175000000000000044e+00 1.000000000000000000e+00 3.009088377468288004e-03 4.001512429863214072e-03
1.187500000000000000e+00 1.000000000000000000e+00 3.374544666521251107e-03 4.434337526932358858e-03
1.199999999999999956e+00 1.000000000000000000e+00 3.765313665196299685e-03 4.888165364786982610e-03
1.212499999999999911e+00 1.000000000000000000e+00 4.182585050910711359e-03 5.363360829278826340e-03
1.225000000000000089e+00 1.000000000000000000e+00 4.627611715346574735e-03 5.860318625345826114e-03
1.237500000000000044e+00 1.000000000000000000e+00 5.101714660227298428e-03 6.379464502632618307e-03
1.250000000000000000e+00 1.000000000000000000e+00 5.606288193911314159e-03 6.921256747841835096e-03
