x y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
1.125000000000000000e+00 2.304613770730793654e+00 2.305365916527807979e+00 2.305982672609388828e+00 2.305856746435165139e+00 2.306449802964925855e+00 2.306581617332994938e+00 2.306431105174123974e+00 2.305156159773468882e+00 2.305435324646532447e+00 2.304982326924800873e+00 2.306852254271507530e+00 2.305937658436596482e+00 2.306504075601696790e+00 2.304150892235338421e+00 2.304742327891290188e+00 2.307712016813456835e+00 2.304526570998132406e+00 2.305210577882826684e+00 2.305034784600138664e+00 2.306108123436570345e+00 2.304253372550010948e+00 2.306931426562368603e+00 2.304202413931488724e+00 2.306641329079866409e+00 2.305498148873448283e+00 2.304767820052802563e+00 2.309132042713462951e+00 2.304796818643808365e+00 2.304737304523587049e+00 2.305658294819295406e+00
1.137499999999999956e+00 2.691780367679893704e+00 2.692673934251070378e+00 2.693388720229268340e+00 2.693216412514447988e+00 2.693936265818774434e+00 2.694080219231545836e+00 2.693957578018307597e+00 2.692453698441386489e+00 2.692725461535155684e+00 2.692239038273692486e+00 2.694420676678419113e+00 2.693325470574200242e+00 2.693935370258986772e+00 2.691364929266274242e+00 2.691925994679332135e+00 2.695366078056395054e+00 2.691673453152179540e+00 2.692490901611745535e+00 2.692317654192447840e+00 2.693542805127799866e+00 2.691355509497225018e+00 2.694503106735646636e+00 2.691246789507567794e+00 2.694214954786002814e+00 2.692824159003794016e+00 2.691946294531225803e+00 2.697019711509346607e+00 2.691948577016591848e+00 2.691974068805575548e+00 2.692979162558913231e+00
1.149999999999999911e+00 3.112044554203748703e+00 3.113093399442732334e+00 3.113914130441844730e+00 3.113688118010759620e+00 3.114549255371093839e+00 3.114705630019307225e+00 3.114620120450854568e+00 3.112864663265645593e+00 3.113121662288904190e+00 3.112604609876870931e+00 3.115125298872590154e+00 3.113829027861356735e+00 3.114481671713292599e+00 3.111695683375001131e+00 3.112208367325365543e+00 3.116155560314655126e+00 3.111915814317762763e+00 3.112880023941397845e+00 3.112713873200118719e+00 3.114100700803100974e+00 3.111548195593059063e+00 3.115209126658737393e+00 3.111370873451232644e+00 3.114930512942373664e+00 3.113262673094868926e+00 3.112221833877265365e+00 3.118064077943563106e+00 3.112190086208284079e+00 3.112319004349410889e+00 3.113409002684056848e+00
1.162500000000000089e+00 3.566861635819077669e+00 3.568080130219459800e+00 3.569015098549425780e+00 3.568727766722440631e+00 3.569745275564491838e+00 3.569914477877318859e+00 3.569875715672969907e+00 3.567844872921705157e+00 3.568079541809856980e+00 3.567534755170345129e+00 3.570423201285302550e+00 3.568904280103743165e+00 3.569599309191107572e+00 3.566599002853036104e+00 3.567044828645884902e+00 3.571537388302385985e+00 3.566708911582827657e+00 3.567833672091365038e+00 3.567679285444318893e+00 3.569238251633942038e+00 3.566286291368305772e+00 3.570506341382861049e+00 3.566029145009816048e+00 3.570245266892015934e+00 3.568269561044871807e+00 3.567049785889684799e+00 3.573723374679684817e+00 3.566976167075336157e+00 3.567227500863373368e+00 3.568403766863048165e+00
1.175000000000000044e+00 4.057807892933487537e+00 4.059210963174700204e+00 4.060268837586045620e+00 4.059912278503179373e+00 4.061101899668574156e+00 4.061284442245960413e+00 4.061302443221211256e+00 4.058971180394292055e+00 4.059175688028335394e+00 4.058606201782822609e+00 4.061892568320035757e+00 4.060128222405910314e+00 4.060865615680813612e+00 4.057651793211697999e+00 4.058011730015278040e+00 4.063089561089872959e+00 4.057628950476646956e+00 4.058928601816296222e+00 4.058790785446762861e+00 4.060532929748297271e+00 4.057145594060421523e+00 4.061972669139504610e+00 4.056796969100832762e+00 4.061737592890859005e+00 4.059421749040485139e+00 4.058006473258138236e+00 4.065577000007033703e+00 4.057882585376501261e+00 4.058275962993502795e+00 4.059540412202477633e+00
1.187500000000000000e+00 4.586589983478188692e+00 4.588193141296505573e+00 4.589383045956492602e+00 4.588949006050825119e+00 4.590327167138457121e+00 4.590523709356784998e+00 4.590608920902013779e+00 4.587950892001390280e+00 4.588117096945643070e+00 4.587526081874966799e+00 4.591242122650146307e+00 4.589208270609378637e+00 4.589988404512404863e+00 4.586561429873108331e+00 4.586815828830004271e+00 4.592520586028695284e+00 4.586382513493298951e+00 4.587871997058392104e+00 4.587755706161260605e+00 4.589692733809352276e+00 4.585832272097468021e+00 4.591316573694347980e+00 4.585380056500434343e+00 4.591116434335709151e+00 4.588426575437187793e+00 4.586798590049148139e+00 4.595334955304860358e+00 4.586615476012229742e+00 4.587171211838722229e+00 4.588526345416902963e+00
1.199999999999999956e+00 5.155054596439003767e+00 5.156874039396643461e+00 5.158205498754978358e+00 5.157685350626707077e+00 5.159269293770194054e+00 5.159480583667755305e+00 5.159643967449665247e+00 5.156631360203028258e+00 5.156750850751995685e+00 5.156141621246933759e+00 5.160320752114056830e+00 5.157991965115070521e+00 5.158815512433648109e+00 5.155175405740737737e+00 5.155303882807492855e+00 5.161679136380553423e+00 5.154816207662224592e+00 5.156511098518967273e+00 5.156421485543250860e+00 5.158565727993845940e+00 5.154192463681101621e+00 5.160386664792895317e+00 5.153624030575156389e+00 5.160230945423245785e+00 5.157131435349583626e+00 5.155272868275642573e+00 5.164847480133175850e+00 5.155020864680409431e+00 5.155760154873132883e+00 5.157209014147520421e+00
1.212499999999999911e+00 5.765198407322167817e+00 5.767251010611652795e+00 5.768734096363187014e+00 5.768118809536099789e+00 5.769926588609814111e+00 5.770153520256281254e+00 5.770406536012887777e+00 5.767010064050555052e+00 5.767073991522192244e+00 5.766450079530478057e+00 5.771127536892890930e+00 5.768476872891188378e+00 5.769344872236252364e+00 5.765491334348916475e+00 5.765472651645541013e+00 5.772564033046364784e+00 5.764926613122224985e+00 5.766843214631080627e+00 5.766785605996846975e+00 5.769150128215551732e+00 5.764222274348139941e+00 5.771181744709610761e+00 5.763524388894438744e+00 5.771080506592989323e+00 5.767533852159977492e+00 5.765425995737314402e+00 5.776115115359425012e+00 5.765094786509870950e+00 5.766039709001780089e+00 5.767585941404104410e+00
1.225000000000000089e+00 6.419178548455238165e+00 6.421481996402144787e+00 6.423127269744872692e+00 6.422407354786992428e+00 6.424457944557070199e+00 6.424701533466578240e+00 6.425056318566203295e+00 6.421244985982776043e+00 6.421244091913104413e+00 6.420609251782297910e+00 6.425822199508547605e+00 6.422821123898029505e+00 6.423734930902719853e+00 6.419667412713169874e+00 6.419479381665587958e+00 6.427334687858819784e+00 6.418870743364095688e+00 6.421026133373380240e+00 6.421006118878722191e+00 6.423604705184698282e+00 6.418078204244375584e+00 6.425861175730824826e+00 6.417236990854144452e+00 6.425825178995728137e+00 6.421791813522577108e+00 6.419415118545293453e+00 6.431299085542559801e+00 6.418993631377816200e+00 6.420167314261197689e+00 6.421815150976181386e+00
1.237500000000000044e+00 7.119323723018169403e+00 7.121896537020802498e+00 7.123715145513415337e+00 7.122880584374069457e+00 7.125194006040692862e+00 7.125455380603670896e+00 7.125924737006426035e+00 7.121665791794657530e+00 7.121590315550565542e+00 7.120948548242449938e+00 7.126736235246061923e+00 7.123354471102357088e+00 7.124315758422016920e+00 7.120033587515354867e+00 7.119652846828103065e+00 7.128322275727987822e+00 7.118977181985973957e+00 7.121389272436498885e+00 7.121412773430347620e+00 7.124259938672184767e+00 7.118088266626000582e+00 7.126756154373287799e+00 7.117089137062429849e+00 7.126796862110495567e+00 7.122234964370727006e+00 7.119568955153226852e+00 7.132732535526156603e+00 7.119045276194810867e+00 7.120472013205290551e+00 7.122226331382989883e+00
1.250000000000000000e+00 7.868146238476038334e+00 7.871007858216762187e+00 7.873011577874422962e+00 7.872051787376403098e+00 7.874649155139922918e+00 7.874929591268300832e+00 7.875527109950781757e+00 7.870785833895205919e+00 7.870625437051057993e+00 7.869981066882610676e+00 7.876384987682104821e+00 7.872590352594853513e+00 7.873601163923740209e+00 7.869103532284498215e+00 7.868505441397428690e+00 7.878041774034500122e+00 7.867758088558912455e+00 7.870445732772349601e+00 7.870518995076417390e+00 7.873630083352328057e+00 7.866764008998870850e+00 7.876381628960372083e+00 7.865591568499803010e+00 7.876511378586291912e+00 7.871376637369394302e+00 7.868399766832590458e+00 7.882932524383068795e+00 7.867761114984750392e+00 7.869466532021760052e+00 7.871332816034556146e+00
