x y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.151806592941284207e-01 1.151986381039023372e-01 1.153314383758697742e-01 1.152295176289044321e-01 1.151798693230375592e-01 1.152433606446720687e-01 1.152992614428512835e-01 1.152827074576634886e-01 1.152704553678631783e-01 1.151890006498433594e-01 1.152655130834318725e-01 1.154924585309345386e-01 1.151767913077492156e-01 1.153391997097060057e-01 1.150898527470417265e-01 1.152073228207882438e-01 1.154026953852735488e-01 1.152066117792855948e-01 1.151963354728650357e-01 1.152296945045236526e-01 1.152963992673903676e-01 1.154398538812529268e-01 1.148261848196853036e-01 1.151350961532443679e-01 1.152913395140785779e-01 1.149849358713254388e-01 1.153782687440980254e-01 1.151897218311205423e-01 1.153827798203565236e-01 1.151153306418564171e-01
1.024999999999999911e+00 2.529616718180477397e-01 2.530002376530319230e-01 2.532777907326817513e-01 2.530659429263323323e-01 2.529631233308464178e-01 2.530960117233916895e-01 2.532083438243716844e-01 2.531944983638823032e-01 2.531541210133582687e-01 2.529800196411088331e-01 2.531286813085898979e-01 2.536099134711548575e-01 2.529404040658846387e-01 2.532873047282919177e-01 2.527599791996181233e-01 2.530287041328847519e-01 2.534353726077824831e-01 2.530253838049247861e-01 2.530135594308376423e-01 2.530659737531095743e-01 2.532264504116028547e-01 2.534978860057890415e-01 2.522217729594558588e-01 2.528548507718369476e-01 2.531928650569170713e-01 2.525405144551768899e-01 2.533877174602821580e-01 2.529958848608657718e-01 2.533899922389537540e-01 2.528043722966685780e-01
1.037500000000000089e+00 4.141564980614930169e-01 4.142187690827995317e-01 4.146542663918807992e-01 4.143237508134916536e-01 4.141637566033750661e-01 4.143725487403571717e-01 4.145413907011970545e-01 4.145516175078228227e-01 4.144658646546304226e-01 4.141868904465809131e-01 4.144031283678486499e-01 4.151669427286833192e-01 4.141032231040299161e-01 4.146585239097476117e-01 4.138230435783043504e-01 4.142791190883144958e-01 4.149140279041603208e-01 4.142713857814669387e-01 4.142668507294728908e-01 4.143231075489893778e-01 4.146057873964309470e-01 4.149883516365662217e-01 4.129981012549251429e-01 4.139732105657458194e-01 4.145191699499264359e-01 4.134786597918719275e-01 4.148444949183613395e-01 4.142343100160360558e-01 4.148377408506349062e-01 4.138775940518826246e-01
1.050000000000000044e+00 5.995774094015360323e-01 5.996669533662497553e-01 6.002747574821114540e-01 5.998161438852548377e-01 5.995944953057914528e-01 5.998862750362604634e-01 6.001113450154662576e-01 6.001688120421021511e-01 6.000192435458302498e-01 5.996222301386296971e-01 5.999013410881162134e-01 6.009770341217518519e-01 5.994765783194452302e-01 6.002659193705767171e-01 5.990905331913382037e-01 5.997721489053219335e-01 6.006532923318445016e-01 5.997582967393100262e-01 5.997699857689440250e-01 5.998141328804195149e-01 6.002486458048224005e-01 6.007243909873067889e-01 5.979652992449701054e-01 5.993028081487864478e-01 6.000835715327412778e-01 5.986101767979562505e-01 6.005633435212075488e-01 5.997193163726478593e-01 6.005407319404185706e-01 5.991446461528540102e-01
1.062500000000000000e+00 8.100545138120650579e-01 8.101753077469766584e-01 8.109708992298692021e-01 8.103741019498557074e-01 8.100858421996236514e-01 8.104682588949799760e-01 8.107489909511058634e-01 8.108784402254969326e-01 8.106455647386610064e-01 8.101164720486848658e-01 8.104536900296807067e-01 8.118716174270957930e-01 8.098897435702383518e-01 8.109404315706342237e-01 8.093917686492204666e-01 8.103390626143663900e-01 8.114855230320244805e-01 8.103174855001270549e-01 8.103544238489120977e-01 8.103698983788489851e-01 8.109869538806379063e-01 8.115370629820972681e-01 8.079512941185384989e-01 8.096739970613270332e-01 8.107171670068055169e-01 8.087637520395218882e-01 8.113766947295517618e-01 8.102828291710466591e-01 8.113313646055757555e-01 8.094332958105950881e-01
1.074999999999999956e+00 1.046452172473072872e+00 1.046608565188944295e+00 1.047608526889234781e+00 1.046862823609262749e+00 1.046502508036792234e+00 1.046983771771192506e+00 1.047319371532648757e+00 1.047546955663710921e+00 1.047210326325148433e+00 1.046534297056496143e+00 1.046924843546003014e+00 1.048716488480567977e+00 1.046206322684884116e+00 1.047547309845686003e+00 1.045590305887162730e+00 1.046845267899334520e+00 1.048277268838137211e+00 1.046814466826617718e+00 1.046885771024972156e+00 1.046855496522039131e+00 1.047686804644763603e+00 1.048291760776191905e+00 1.043818210996687368e+00 1.045951292943209543e+00 1.047285272646695464e+00 1.044802344217896417e+00 1.048151142336428254e+00 1.046790851838886649e+00 1.048076200298964977e+00 1.045605774410069078e+00
1.087499999999999911e+00 1.309683295153081461e+00 1.309879985731095209e+00 1.311101981345564216e+00 1.310196024272590964e+00 1.309757710341364234e+00 1.310346594639122397e+00 1.310736092366278083e+00 1.311089258361607834e+00 1.310627541970461607e+00 1.309788916632532940e+00 1.310228047985583455e+00 1.312426102254539595e+00 1.309338509757071778e+00 1.311000395007431596e+00 1.308598201535642103e+00 1.310204644966870724e+00 1.311943595577031330e+00 1.310163220483809621e+00 1.310278112255036875e+00 1.310184564627707049e+00 1.311262798681855024e+00 1.311902502179145946e+00 1.306476634647697255e+00 1.309047659114003226e+00 1.310701725911349147e+00 1.307637434545904309e+00 1.311801779642701060e+00 1.310157812200486660e+00 1.311690292879939213e+00 1.308573008608072907e+00
1.100000000000000089e+00 1.600721938069909811e+00 1.600963958073407412e+00 1.602426757197827012e+00 1.601348556112498045e+00 1.600825787521898746e+00 1.601531642675399825e+00 1.601973928231746003e+00 1.602481344342231884e+00 1.601872350368648945e+00 1.600854699313640550e+00 1.601337719894945666e+00 1.603976159915327937e+00 1.600259674433618606e+00 1.602274727821350275e+00 1.599388616811483921e+00 1.601392158307135105e+00 1.603460735082626432e+00 1.601338827516883612e+00 1.601506645884364755e+00 1.601331898383796304e+00 1.602690671291202351e+00 1.603344529494643345e+00 1.596898202784359455e+00 1.599937121570110365e+00 1.601941507775336504e+00 1.598241620045155242e+00 1.603304836060851946e+00 1.601359206438064620e+00 1.603149832971394018e+00 1.599307141266763210e+00
1.112500000000000044e+00 1.920614582113921776e+00 1.920907284505665169e+00 1.922630764450877772e+00 1.921367705706506834e+00 1.920753490272909314e+00 1.921586260944604829e+00 1.922080103401094586e+00 1.922771627269685091e+00 1.921992320939898580e+00 1.920778436120599508e+00 1.921300716511905371e+00 1.924414919130503998e+00 1.920015608705580190e+00 1.922417825739830777e+00 1.919007065892219588e+00 1.921455181390047118e+00 1.923877384141087443e+00 1.921388776693493172e+00 1.921618991997092962e+00 1.921344735473394350e+00 1.923018619604408563e+00 1.923665585927665234e+00 1.916126856766641184e+00 1.919666052237152920e+00 1.922052022069692612e+00 1.917659862898290157e+00 1.923709002230316489e+00 1.921442923136055470e+00 1.923503450863063291e+00 1.918852785322815224e+00
1.125000000000000000e+00 2.270490450412034900e+00 2.270839509926736444e+00 2.272844704054296283e+00 2.271383517980575473e+00 2.270670308358967660e+00 2.271640542894601822e+00 2.272184616141021518e+00 2.273091308958828716e+00 2.272117791511118590e+00 2.270689670555293471e+00 2.271246662177145215e+00 2.274873483180999578e+00 2.269734831340611159e+00 2.272560003958642216e+00 2.268581740930676549e+00 2.271523829177021891e+00 2.274325058422982604e+00 2.271443295106291504e+00 2.271745546720921993e+00 2.271353084221482632e+00 2.273377650603652267e+00 2.273996241204440327e+00 2.265289156883954824e+00 2.269363501295447172e+00 2.272163441032171161e+00 2.267019786871969700e+00 2.274145775660872282e+00 2.271539597213268369e+00 2.273882581666112124e+00 2.268337280489504337e+00
