x y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.012499999999999956e+00 1.119514426565729054e-01 1.119774669059552252e-01 1.120136288518551737e-01 1.120240784424822861e-01 1.120351162040606058e-01 1.120516055147163653e-01 1.120063797570765018e-01 1.119479079497978091e-01 1.120018081564921886e-01 1.119500312081072452e-01 1.120481659832876092e-01 1.120142672443762422e-01 1.120917776133865118e-01 1.118331722973380238e-01 1.119625156454276266e-01 1.121316260541789234e-01 1.119522111956030158e-01 1.119692071340978035e-01 1.119408945785835413e-01 1.120161790109705235e-01 1.119301538856234401e-01 1.120551833126228330e-01 1.119659968942869482e-01 1.120102880580816362e-01 1.119869711983483285e-01 1.119699888804461807e-01 1.122141949832439339e-01 1.119902527134399861e-01 1.119125466386321904e-01 1.120235462265554705e-01
1.024999999999999911e+00 2.372282613301649745e-01 2.372848628438077867e-01 2.373603948391974083e-01 2.373802858521230352e-01 2.374060905771329943e-01 2.374393660458736233e-01 2.373490247293375266e-01 2.372251437045633793e-01 2.373334060888737385e-01 2.372279498842544965e-01 2.374344689422286936e-01 2.373617388191633093e-01 2.375177713227458187e-01 2.369919939199462422e-01 2.372509007924236413e-01 2.376051764003932476e-01 2.372290606028400473e-01 2.372676631901413369e-01 2.372101856861263403e-01 2.373662123689428138e-01 2.371842172462493292e-01 2.374491267488337831e-01 2.372543444973416460e-01 2.373580376850441265e-01 2.373045584768988248e-01 2.372659146552905385e-01 2.377775070839561466e-01 2.373063013073988259e-01 2.371530004311352968e-01 2.373774517327547073e-01
1.037500000000000089e+00 3.765580517705530150e-01 3.766501696547492894e-01 3.767685393802821525e-01 3.767965456936508417e-01 3.768413361627608871e-01 3.768917875597253553e-01 3.767568204784765840e-01 3.765597468940540815e-01 3.767225562362000457e-01 3.765617479570210202e-01 3.768877262016758212e-01 3.767703318502754195e-01 3.770062562776729798e-01 3.762046327115968203e-01 3.765928327571601009e-01 3.771492842352017760e-01 3.765581422951072565e-01 3.766231882153078803e-01 3.765360610559582710e-01 3.767785203643143066e-01 3.764893372310325614e-01 3.769104177365079633e-01 3.765919295838102698e-01 3.767724000848829413e-01 3.766807549633085506e-01 3.766153544653207397e-01 3.774194154888391717e-01 3.766753337113186717e-01 3.764489729888736980e-01 3.767897607060149423e-01
1.050000000000000044e+00 5.306752858217805846e-01 5.308082160539925320e-01 5.309731408953666243e-01 5.310076628811657429e-01 5.310761011205613613e-01 5.311442176345735344e-01 5.309654306154698578e-01 5.306865741964429395e-01 5.309038988780230284e-01 5.306862417142838018e-01 5.311435754876583371e-01 5.309748394414782746e-01 5.312923993915319443e-01 5.302060082554818088e-01 5.307228647172451685e-01 5.314994415733962363e-01 5.306739307474345191e-01 5.307704755570739064e-01 5.306535011623054743e-01 5.309883569367229716e-01 5.305795746855438422e-01 5.311744794249534385e-01 5.307125883176923020e-01 5.309892744291574429e-01 5.308504052925855365e-01 5.307527856901288477e-01 5.318762499839068125e-01 5.308314607013017161e-01 5.305349136237055285e-01 5.309953854419290353e-01
1.062500000000000000e+00 7.003269839100539906e-01 7.005063461605458563e-01 7.007217859383673142e-01 7.007609926164150016e-01 7.008581456728278924e-01 7.009445180650800689e-01 7.007229813374579175e-01 7.003529745619744284e-01 7.006246218923478652e-01 7.003487475682049768e-01 7.009501622524112463e-01 7.007226008921861871e-01 7.011239359155297945e-01 6.997434694785624743e-01 7.003880950156600171e-01 7.014036735519766363e-01 7.003234446048736128e-01 7.004567591939121485e-01 7.003099536988883766e-01 7.007434821687639204e-01 7.002015652600676043e-01 7.009892484173179117e-01 7.003627666272222996e-01 7.007570054847747087e-01 7.005608826875686646e-01 7.004252524115145428e-01 7.018968789372592720e-01 7.005213798489421384e-01 7.001577855087817159e-01 7.007417830172926188e-01
1.074999999999999956e+00 8.862776414956897719e-01 8.865093614440411329e-01 8.867795159108937675e-01 8.868213818874209897e-01 8.869526842609047890e-01 8.870580149814486504e-01 8.867950081825256570e-01 8.863237271085381286e-01 8.866493925917893204e-01 8.863140206784009267e-01 8.870730753988027573e-01 8.867784354370087385e-01 8.872660977300256269e-01 8.855817482806742635e-01 8.863530979026109646e-01 8.876274835318327394e-01 8.862711803521960974e-01 8.864467501174658759e-01 8.862702768296003564e-01 8.868091092910618256e-01 8.861194473691285101e-01 8.871201172471046004e-01 8.863064388278871775e-01 8.868413230404257330e-01 8.865770198404788749e-01 8.863972955383360164e-01 8.882476541679351634e-01 8.865092930383980940e-01 8.860819948837161952e-01 8.867938863579183373e-01
1.087499999999999911e+00 1.089313572272658348e+00 1.089603862632066100e+00 1.089933165907859935e+00 1.089975496474653527e+00 1.090146727766841739e+00 1.090271836984902709e+00 1.089968811254948378e+00 1.089385395776480303e+00 1.089764705672860323e+00 1.089368598721921488e+00 1.090299702528864101e+00 1.089928989578038410e+00 1.090505967848002911e+00 1.088507294375449463e+00 1.089404268749058158e+00 1.090958196576684802e+00 1.089303459133952767e+00 1.089526979438960597e+00 1.089321090001612813e+00 1.089972246717661575e+00 1.089119201246649071e+00 1.090354283712804406e+00 1.089329442381858692e+00 1.090029704757034867e+00 1.089685461670160338e+00 1.089455295354127884e+00 1.091716762445867017e+00 1.089581259433180183e+00 1.089093742333352433e+00 1.089938451815396503e+00
1.100000000000000089e+00 1.310246794950217009e+00 1.310602140985429154e+00 1.310995264071971311e+00 1.311035727337002799e+00 1.311252983193844646e+00 1.311398813035339117e+00 1.311057343892753080e+00 1.310350201278924986e+00 1.310782757028937207e+00 1.310324692074209540e+00 1.311443127505481199e+00 1.310986625775694803e+00 1.311656353343278347e+00 1.309332186076790139e+00 1.310353705473244368e+00 1.312208851240575180e+00 1.310232303198427095e+00 1.310509680863469750e+00 1.310274664126336530e+00 1.311045596655458167e+00 1.310012525226921021e+00 1.311504642665386244e+00 1.310243358556181237e+00 1.311135275289416313e+00 1.310698549821972758e+00 1.310411342885345221e+00 1.313118124939501197e+00 1.310549058578908577e+00 1.310004898346960545e+00 1.310987941734492734e+00
1.112500000000000044e+00 1.549918601009994790e+00 1.550345745030790701e+00 1.550807592552155389e+00 1.550843748543411671e+00 1.551113427150994539e+00 1.551281047146767511e+00 1.550902809295803486e+00 1.550059622433036743e+00 1.550545023381710186e+00 1.550023761391639665e+00 1.551345701050013348e+00 1.550792981684207872e+00 1.551559374760836496e+00 1.548897703550755844e+00 1.550042779184877872e+00 1.552221782226115288e+00 1.549899006448686167e+00 1.550236369203775944e+00 1.549972496088594109e+00 1.550871123839169696e+00 1.549640407692641109e+00 1.551413363125175193e+00 1.549889074545353740e+00 1.551000386103987605e+00 1.550457885488867760e+00 1.550106834433972791e+00 1.553294975124299482e+00 1.550253770779818296e+00 1.549656595010310500e+00 1.550784109067171901e+00
