x y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
1.125000000000000000e+00 1.783477151673287020e+00 1.783764589112251997e+00 1.785634061787277460e+00 1.784238525573164313e+00 1.783542279899120286e+00 1.784442634228616820e+00 1.785101985651999845e+00 1.785299323126673610e+00 1.784844608884304851e+00 1.783633686415851294e+00 1.784495449624955654e+00 1.787715928442776381e+00 1.783174744062125727e+00 1.785594477597624241e+00 1.782027516048401594e+00 1.784082929976284593e+00 1.786769327986985401e+00 1.784061356168240353e+00 1.784067284781485796e+00 1.784228002093732446e+00 1.785494267940521240e+00 1.786946988292038352e+00 1.778560290019959300e+00 1.782722338847815946e+00 1.785035136621445417e+00 1.780580198951065674e+00 1.786495752912014678e+00 1.783962658606469631e+00 1.786453428491949991e+00 1.782126901950687126e+00
1.137499999999999956e+00 2.059171267040073694e+00 2.059505624510348021e+00 2.061646084114909350e+00 2.060054852999746888e+00 2.059256325103342444e+00 2.060288566350937156e+00 2.061024524085223852e+00 2.061307067424059003e+00 2.060750649496912779e+00 2.059357220865785987e+00 2.060316610895096989e+00 2.064001206867396743e+00 2.058793669752776445e+00 2.061581694893538597e+00 2.057492165453731925e+00 2.059894606657326488e+00 2.062961222231388003e+00 2.059870317764580516e+00 2.059894466586411177e+00 2.060041167773306370e+00 2.061527151986956685e+00 2.063116903603076757e+00 2.053552858345210730e+00 2.058298342861235142e+00 2.060955100506544291e+00 2.055842033401131808e+00 2.062657099962234675e+00 2.059776654653250993e+00 2.062596875429153709e+00 2.057569259218871682e+00
1.149999999999999911e+00 2.356011831760406405e+00 2.356397353671491057e+00 2.358827979117632090e+00 2.357028636522591203e+00 2.356119849160313695e+00 2.357293686084449114e+00 2.358108327351510880e+00 2.358490405045449823e+00 2.357820163108408362e+00 2.356230760924518108e+00 2.357290904410183519e+00 2.361470651440322310e+00 2.355549426004290403e+00 2.358734503202140509e+00 2.354084818437695237e+00 2.356865164451301009e+00 2.360337530262768269e+00 2.356838600523770033e+00 2.356884277984500287e+00 2.357011396624148158e+00 2.358736129663884906e+00 2.360462077148258508e+00 2.349644050188362865e+00 2.355012567341327578e+00 2.358037427812814446e+00 2.352219545282423496e+00 2.360001961514353930e+00 2.356753459945321261e+00 2.359921379201114000e+00 2.354132274538278669e+00
1.162500000000000089e+00 2.674981523677706363e+00 2.675422684289515018e+00 2.678163756988942712e+00 2.676143260486423703e+00 2.675115672126412214e+00 2.676441383175551803e+00 2.677336876466870130e+00 2.677833305858075441e+00 2.677036715671420097e+00 2.675237277336418806e+00 2.676401663385331808e+00 2.681109113059937599e+00 2.674424390681088060e+00 2.678036888875067412e+00 2.672787281870841802e+00 2.675977734848856926e+00 2.679882907122373314e+00 2.675949496962130247e+00 2.676020047441125094e+00 2.676122101210057558e+00 2.678105087205767454e+00 2.679966788366436869e+00 2.667813746631145566e+00 2.673847472108900725e+00 2.677265646867454052e+00 2.670694099366664798e+00 2.679514897242188720e+00 2.675876544602215024e+00 2.679411485046148123e+00 2.672797580435871900e+00
1.175000000000000044e+00 3.017109697870909990e+00 3.017611212655901820e+00 3.020684137754142462e+00 3.018428813852369608e+00 3.017273255810141830e+00 3.018761755526065738e+00 3.019740375131368726e+00 3.020366458222270012e+00 3.019430590234696510e+00 3.017406434565782281e+00 3.018678930774331359e+00 3.023948242142796339e+00 3.016447603888809947e+00 3.020519561879337012e+00 3.014627994783222409e+00 3.018262107670306893e+00 3.022628792002796771e+00 3.018233002163469791e+00 3.018331765756010920e+00 3.018403392657637685e+00 3.020664605125784608e+00 3.022662083990871551e+00 3.009088377468287945e+00 3.015832220949232312e+00 3.019670004025101662e+00 3.012293683737516492e+00 3.022227183915674686e+00 3.018176044151187121e+00 3.022098504751920878e+00 3.014593469537794945e+00
1.187500000000000000e+00 3.383476169034838499e+00 3.384042980894446107e+00 3.387470348924398689e+00 3.384965871460735798e+00 3.383672526851296603e+00 3.385335353203117847e+00 3.386399510875344188e+00 3.387171026133000584e+00 3.386082513444125475e+00 3.383818357065319749e+00 3.385203264094888809e+00 3.391070251725614160e+00 3.382698566466569634e+00 3.387263777852058677e+00 3.380685818195343195e+00 3.384798541851341547e+00 3.389657142944634050e+00 3.384769560396671650e+00 3.384899898432195187e+00 3.384935886971652153e+00 3.387495755217969418e+00 3.389629545249045250e+00 3.374544666521251290e+00 3.382046379335224895e+00 3.386331229470670223e+00 3.378096685372292907e+00 3.389220640063285828e+00 3.384732557274401366e+00 3.389064268954098402e+00 3.380598676949739811e+00
1.199999999999999956e+00 3.775215220265090821e+00 3.775852532126009464e+00 3.779658156447112560e+00 3.776889516599476249e+00 3.775447885692119421e+00 3.777297256328165709e+00 3.778449499979615211e+00 3.779382695816457360e+00 3.778127743490040213e+00 3.775607680156826795e+00 3.777109721116721719e+00 3.783611972816288471e+00 3.774311245232820244e+00 3.779405331797897727e+00 3.772094012051820489e+00 3.776721772179007619e+00 3.782104484364390284e+00 3.776694109849631609e+00 3.776859389618039131e+00 3.776854682154953569e+00 3.779734145477414486e+00 3.782005319185554715e+00 3.765313665196299731e+00 3.773623981326818644e+00 3.778384568728506476e+00 3.769235902093351243e+00 3.781631635501980782e+00 3.776681173965334981e+00 3.781445162557065309e+00 3.771946412511169910e+00
1.212499999999999911e+00 4.193519935011863708e+00 4.194233189523220773e+00 4.198442201316357369e+00 4.195393659546970966e+00 4.193792537599802195e+00 4.195841360464692471e+00 4.197084397822618662e+00 4.198195990547538337e+00 4.196760373935103594e+00 4.193967816606163801e+00 4.195592194795608521e+00 4.202769174799322549e+00 4.192478412389755604e+00 4.198138902336358669e+00 4.190044613182545064e+00 4.195225321128964069e+00 4.201166249066591085e+00 4.195200401917100308e+00 4.195404011383652154e+00 4.195353747904301045e+00 4.198574189841747462e+00 4.200984446704387310e+00 4.182585050910711644e+00 4.191757836192846476e+00 4.197024094685912310e+00 4.186902869120240567e+00 4.200655415654182434e+00 4.195215806737541797e+00 4.200436462834477247e+00 4.189828640222549083e+00
1.225000000000000089e+00 4.639646789059042931e+00 4.640441698208451093e+00 4.645080567151308237e+00 4.641735660284757259e+00 4.639963080361485304e+00 4.642225001752376734e+00 4.643561714515090699e+00 4.644868899881839930e+00 4.643237958848476232e+00 4.640155642107128386e+00 4.641908060386777279e+00 4.649801146984100519e+00 4.638456237316130881e+00 4.644722637161612155e+00 4.635792971774935545e+00 4.641566135734318976e+00 4.648101360723376096e+00 4.641545626893639920e+00 4.641790963709354401e+00 4.641690464317798970e+00 4.645273780077696202e+00 4.647825481742620113e+00 4.627611715346574783e+00 4.637704139575362206e+00 4.643507332354784189e+00 4.632352452352643368e+00 4.647550732642412363e+00 4.641593789309263585e+00 4.647296923026441817e+00 4.635500688478350284e+00
1.237500000000000044e+00 5.114920574426650823e+00 5.115803124010562364e+00 5.120899766683578491e+00 5.117241189628839670e+00 5.115284408628941293e+00 5.117773834243416253e+00 5.119207302853465258e+00 5.120727773383259240e+00 5.118886367604137178e+00 5.115496291220188674e+00 5.117382987588643850e+00 5.126035644486546694e+00 5.113569149747490883e+00 5.120483113452792168e+00 5.110662683844566345e+00 5.117069458216428224e+00 5.124237178638577639e+00 5.117055254429578426e+00 5.117345716059207739e+00 5.117190569266677258e+00 5.121159189939499257e+00 5.123855366185307680e+00 5.101714660227298026e+00 5.112787343561649323e+00 5.119160135462879957e+00 5.106907731294631603e+00 5.123644757270812811e+00 5.117140786722302437e+00 5.123353735730051817e+00 5.110286160558461965e+00
1.250000000000000000e+00 5.620739562064409611e+00 5.621716002747416674e+00 5.627299847453832271e+00 5.623309512436390101e+00 5.621154915168881772e+00 5.623887085169553934e+00 5.625420578569173991e+00 5.627172521129250704e+00 5.625105010345578194e+00 5.621388496086001219e+00 5.623416240513324560e+00 5.632874096184969481e+00 5.619215082377195358e+00 5.626820462197065886e+00 5.616050804033875465e+00 5.623134063929319026e+00 5.630974685028195204e+00 5.623128361627459881e+00 5.623467370122670950e+00 5.623253369703888893e+00 5.627630225569009603e+00 5.630474683642387568e+00 5.606288193911313833e+00 5.618405409902334391e+00 5.625381948426365852e+00 5.611965203285217640e+00 5.630338240042329190e+00 5.623256006464361967e+00 5.630007684975862681e+00 5.615582076832652092e+00
