x y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
1.125000000000000000e+00 2.229367593489587129e+00 2.230308840051293373e+00 2.227370869182050406e+00 2.227867553010582924e+00 2.229504184052348403e+00 2.229392475634813575e+00 2.228161474503576933e+00 2.230846314318478019e+00 2.228755358047783464e+00 2.228759631514549255e+00 2.231546452641487210e+00 2.226584360189735712e+00 2.232607777789235026e+00 2.231385337933898150e+00 2.229561238549649715e+00 2.228388942591846167e+00 2.227733121439814834e+00 2.231333093717694283e+00 2.231995283439755173e+00 2.232953848876058967e+00 2.233935359306633117e+00 2.228918128088116735e+00 2.229809758253395557e+00 2.227824337221682161e+00 2.231540693715214907e+00 2.231743784435093136e+00 2.223118063248694209e+00 2.234009774029255269e+00 2.229822759330272408e+00 2.228003081120550455e+00
1.137499999999999956e+00 2.603131976723671137e+00 2.604263249784708023e+00 2.600936697237193673e+00 2.601360298134386628e+00 2.603422728180885048e+00 2.603182885423302562e+00 2.601840784586965771e+00 2.604938287101686178e+00 2.602555983327329070e+00 2.602444517984986216e+00 2.605806933343410403e+00 2.600002110004425049e+00 2.607026878744363785e+00 2.605615979433059781e+00 2.603435816057026564e+00 2.602103050053119926e+00 2.601406549848615857e+00 2.605518570356071262e+00 2.606221329607069759e+00 2.607239212095737724e+00 2.608523883856832981e+00 2.602737132273614140e+00 2.603579472005367546e+00 2.601344785094261258e+00 2.605646234937012196e+00 2.605983237922191442e+00 2.596080372855067431e+00 2.608626170456409543e+00 2.603805768676102250e+00 2.601616715826094328e+00
1.149999999999999911e+00 3.008747261948883533e+00 3.010088817961513730e+00 3.006352783367037595e+00 3.006677142158150851e+00 3.009222273901105194e+00 3.008829739503562362e+00 3.007377542927861303e+00 3.010919745638966916e+00 3.008227153681218624e+00 3.007975852489471524e+00 3.011977701261639773e+00 3.005256416648625972e+00 3.013368690572679309e+00 3.011752694100141348e+00 3.009180837869644076e+00 3.007678247243165792e+00 3.006945097818970680e+00 3.011604398675263194e+00 3.012342295236885459e+00 3.013411966152489185e+00 3.015042283199727446e+00 3.008427151478827000e+00 3.009191734157502740e+00 3.006697012670338509e+00 3.011631136760115623e+00 3.012125868722796529e+00 3.000852402113378226e+00 3.015177226811647682e+00 3.009675849042833029e+00 3.007077389955520541e+00
1.162500000000000089e+00 3.447622824460268021e+00 3.449195809476077734e+00 3.445028238929808140e+00 3.445226217992603424e+00 3.448313502036034706e+00 3.447742767259478924e+00 3.446181087754666805e+00 3.450201710313558490e+00 3.447178843989968211e+00 3.446762740798294367e+00 3.451470635086298255e+00 3.443756015971302986e+00 3.453045932389795514e+00 3.451206982508301824e+00 3.448206531815230846e+00 3.446524287946522325e+00 3.445758465118706315e+00 3.451002412475645542e+00 3.451769830100238412e+00 3.452883592620492159e+00 3.454903537966310889e+00 3.447398164868354709e+00 3.448055703006684958e+00 3.445289645344018936e+00 3.450906378962099730e+00 3.451583704911172390e+00 3.438840864785015494e+00 3.455076173134147943e+00 3.448843700252473443e+00 3.445794123038649293e+00
1.175000000000000044e+00 3.921285893395543454e+00 3.923112418130040524e+00 3.918490036576986579e+00 3.918533422797918497e+00 3.922225072607397944e+00 3.921449598670005532e+00 3.919778654351830038e+00 3.924313191324472427e+00 3.920938979089259924e+00 3.920332160592078896e+00 3.925815682858228239e+00 3.917027471959591001e+00 3.927589414641261101e+00 3.925508387014269740e+00 3.922041049972176729e+00 3.920168839395046234e+00 3.919374290108680992e+00 3.925242503732442767e+00 3.926033601537346485e+00 3.927183572947978707e+00 3.929638751968741683e+00 3.921178109943866286e+00 3.921698405221104355e+00 3.918649126589297982e+00 3.925000907853245291e+00 3.925886821746825905e+00 3.911570229753851713e+00 3.929854376614093869e+00 3.922838005051016541e+00 3.919293797016143888e+00
1.187500000000000000e+00 4.431390226632356821e+00 4.433493449538945974e+00 4.428391722217202009e+00 4.428251077234745203e+00 4.432612340152263464e+00 4.431604423001408222e+00 4.429824046418070260e+00 4.434909902885555866e+00 4.431162100285291672e+00 4.430337562784552929e+00 4.436669555678963484e+00 4.426723836362361553e+00 4.438656802102923571e+00 4.436313218995929120e+00 4.432339187338948605e+00 4.430266163125634371e+00 4.429446811228990200e+00 4.435981316864491042e+00 4.436789967864751993e+00 4.437968038767576395e+00 4.440905865281820297e+00 4.431421525776386261e+00 4.431773317977786064e+00 4.428428360074758707e+00 4.435570264235138893e+00 4.436692056804895756e+00 4.420691351965070126e+00 4.441170088946819305e+00 4.433314142748713493e+00 4.429229793697595063e+00
1.199999999999999956e+00 4.979725029692053440e+00 4.982129281014204381e+00 4.976522302255034447e+00 4.976166871190071284e+00 4.981266226992010715e+00 4.979996930807828903e+00 4.978106558322906494e+00 4.983783172443509102e+00 4.979638351500034865e+00 4.978567890822887421e+00 4.985824698954821166e+00 4.974633631110190635e+00 4.988041543960571644e+00 4.985413491353392068e+00 4.980891245603561224e+00 4.978606049343944129e+00 4.977765877172350528e+00 4.985011178255080999e+00 4.985830967128277003e+00 4.987028715759516118e+00 4.990498596802353859e+00 4.979918545857072054e+00 4.980069341510534819e+00 4.976415668800473036e+00 4.984405579045414925e+00 4.985791968926787554e+00 4.967990459874272346e+00 4.990817334130406735e+00 4.982063113898038687e+00 4.977391017600893974e+00
1.212499999999999911e+00 5.568224335089325905e+00 5.570955187827348887e+00 5.564815659821033655e+00 5.564213128015398802e+00 5.570122710615396322e+00 5.568561615794897612e+00 5.566560366004705607e+00 5.572869338840246378e+00 5.568302771821617370e+00 5.566956858709454892e+00 5.575218674913048567e+00 5.562690179422498105e+00 5.577682249620556476e+00 5.574746314808725955e+00 5.569632522761821747e+00 5.567123171687126337e+00 5.566266237571835696e+00 5.574269496276975211e+00 5.575093638151884079e+00 5.576302303373814162e+00 5.580355831980705617e+00 5.568604244664311587e+00 5.568520131707191290e+00 5.564544107019901098e+00 5.573442910611628776e+00 5.575124169513583361e+00 5.555398424714804051e+00 5.580735397338867365e+00 5.571020928025245844e+00 5.565711148455739554e+00
1.225000000000000089e+00 6.198976803570985794e+00 6.202061198279261944e+00 6.195360376313328921e+00 6.194476700946689007e+00 6.201272564753890215e+00 6.199387706443666879e+00 6.197274369746446965e+00 6.204259611666202545e+00 6.199245224893092931e+00 6.197592813521623611e+00 6.206944053247570814e+00 6.192981416359543800e+00 6.209672601893544197e+00 6.206403751671313529e+00 6.200653026998042883e+00 6.197906956821680247e+00 6.197037423774600207e+00 6.205848642438650309e+00 6.206669944897293512e+00 6.207880288362503052e+00 6.212571499869227409e+00 6.199568436294794260e+00 6.199213876947760049e+00 6.194901270419358674e+00 6.204773113131523132e+00 6.206781245023011984e+00 6.185000652447342873e+00 6.213018605858087184e+00 6.202278467267751338e+00 6.196278526261449038e+00
1.237500000000000044e+00 6.874236302450299263e+00 6.877702699229121031e+00 6.870410281419753851e+00 6.869209460169076742e+00 6.876972034946083667e+00 6.874729638174176038e+00 6.872502730786800740e+00 6.880210659652948202e+00 6.874720904976129532e+00 6.872729320824146448e+00 6.883258957788348731e+00 6.867760513350368079e+00 6.886271939054131153e+00 6.882643405720591190e+00 6.876208157092333018e+00 6.873212165012955843e+00 6.872334375977516174e+00 6.882006521522998632e+00 6.882817284017800574e+00 6.884019538387656567e+00 6.889405126869678320e+00 6.875066345930100020e+00 6.874403901770711478e+00 6.869739912077784894e+00 6.880652369186281980e+00 6.883021337538957063e+00 6.859047639369965310e+00 6.889927000179887351e+00 6.878092059120535673e+00 6.871346737071871935e+00
1.250000000000000000e+00 7.596433455124497414e+00 7.600311923027038397e+00 7.592396000772715148e+00 7.590839875489473698e+00 7.599654320627450943e+00 7.597018681094050763e+00 7.594676442444324493e+00 7.603156128525734303e+00 7.597161944583058713e+00 7.594796619564294637e+00 7.606598682329059002e+00 7.589457366243004266e+00 7.609916784614324747e+00 7.605899962037802275e+00 7.598730199784040629e+00 7.595470399782061399e+00 7.594588875025510610e+00 7.605178101733327090e+00 7.605970105156302452e+00 7.607153860107064069e+00 7.613293429464101258e+00 7.597530042380093995e+00 7.596520188823341790e+00 7.591489424929022789e+00 7.603513811156153324e+00 7.606279680505394936e+00 7.579966451972723007e+00 7.613897839561104774e+00 7.600895049422979888e+00 7.593346088752150891e+00
