x y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
1.059000000953674414e+00 1.092243874631822154e+00 1.092621578834950924e+00 1.092890531942248389e+00 1.092801673337817192e+00 1.093113547470420555e+00 1.093140585813671350e+00 1.093150582071393595e+00 1.092571877036243588e+00 1.092610200215131000e+00 1.092456470429897353e+00 1.093300000205636113e+00 1.092884523980319544e+00 1.092985190730541900e+00 1.092259559035301253e+00 1.092286870256066189e+00 1.093620071932673410e+00 1.092185133323073432e+00 1.092557749524712518e+00 1.092503791023045734e+00 1.092948394175618843e+00 1.092111056856811091e+00 1.093349854461848736e+00 1.091990427020937293e+00 1.093254071008413986e+00 1.092677325196564242e+00 1.092287410795688585e+00 1.094216881785541773e+00 1.092278267536312297e+00 1.092443490214645818e+00 1.092664996534585820e+00
1.064899997711181712e+00 1.269412325043231204e+00 1.269859740044921637e+00 1.270168753247707949e+00 1.270052301976829945e+00 1.270428862050175800e+00 1.270453532505780414e+00 1.270493344031274230e+00 1.269816031772643239e+00 1.269830982200801373e+00 1.269674635212868274e+00 1.270650844462215989e+00 1.270157760754227594e+00 1.270241605769842685e+00 1.269499749131500543e+00 1.269459231849759728e+00 1.270993191096931652e+00 1.269340691156685352e+00 1.269784838892519474e+00 1.269738958124071226e+00 1.270238746330141888e+00 1.269258386176079556e+00 1.270705763716250658e+00 1.269091073423624039e+00 1.270619161240756689e+00 1.269922107737511352e+00 1.269454646669328168e+00 1.271679094340652183e+00 1.269429888576269150e+00 1.269675163924693928e+00 1.269888356421142950e+00
1.070799999237060485e+00 1.459672722034156322e+00 1.460196157824247942e+00 1.460547906346619129e+00 1.460399951227009385e+00 1.460847968515008866e+00 1.460869394149631129e+00 1.460944951139390380e+00 1.460160649474710137e+00 1.460146698821335853e+00 1.459990530833601863e+00 1.461108995508402453e+00 1.460530657880008354e+00 1.460592951253056437e+00 1.459845869056880518e+00 1.459723525866866156e+00 1.461471450328826860e+00 1.459586874116212130e+00 1.460109093505889355e+00 1.460074432659894228e+00 1.460631357599049718e+00 1.459495666250586465e+00 1.461168732214719101e+00 1.459274906665086746e+00 1.461095639318227946e+00 1.460265311971306712e+00 1.459712672047317028e+00 1.462252639420330569e+00 1.459669104032218501e+00 1.460006889607757374e+00 1.460206432361155660e+00
1.076700000762939480e+00 1.663292795699089721e+00 1.663898703549057112e+00 1.664295932464301631e+00 1.664112451858818620e+00 1.664638873375952288e+00 1.664656170923262790e+00 1.664773577917367131e+00 1.663873651251196906e+00 1.663825125806033700e+00 1.663672036584466829e+00 1.664942563418299049e+00 1.664271077606827021e+00 1.664307062327861741e+00 1.663565992750227318e+00 1.663347485661506475e+00 1.665322869643569126e+00 1.663191389665007680e+00 1.663798341341316656e+00 1.663778179883957042e+00 1.664394206367433071e+00 1.663090519048273652e+00 1.665006828401237815e+00 1.662809398677200123e+00 1.664951757900416940e+00 1.663974802754819349e+00 1.663329176325351044e+00 1.666205736063420817e+00 1.663263482134789140e+00 1.663706514891237109e+00 1.663887060340493829e+00
1.082600002288818253e+00 1.880573445651680276e+00 1.881268435437232212e+00 1.881713960040360734e+00 1.881490811333060176e+00 1.882102768123149694e+00 1.882115050032734827e+00 1.882280592620372728e+00 1.881256160698831170e+00 1.881167229916900441e+00 1.881020217854529442e+00 1.882452854793518648e+00 1.881680072005837978e+00 1.881684937607497110e+00 1.880961387231945947e+00 1.880632027052342892e+00 1.882848663721233606e+00 1.880455109849572315e+00 1.881153601408004805e+00 1.881151350587606519e+00 1.881828469131141768e+00 1.880343744438141673e+00 1.882521321624517352e+00 1.879995184578001410e+00 1.882488975860178604e+00 1.881351633556187286e+00 1.880605024937540337e+00 1.883839820418506728e+00 1.880513764359057038e+00 1.881075087562203318e+00 1.881231249123811677e+00
1.088500003814697248e+00 2.111851103231310756e+00 2.112641941942274837e+00 2.113138669542968362e+00 2.112871577218174757e+00 2.113576399534940364e+00 2.113582772575318902e+00 2.113802930340170860e+00 2.112644840031862259e+00 2.112509494647383690e+00 2.112371677905321210e+00 2.113976732827723026e+00 2.113094232231378378e+00 2.113063105195760460e+00 2.112368883006274789e+00 2.111913572065532207e+00 2.114385591261088937e+00 2.111714430712163804e+00 2.112511422112584025e+00 2.112530626915395171e+00 2.113270852901041330e+00 2.111591665819287034e+00 2.114049041271209628e+00 2.111168401502073078e+00 2.114044303074479103e+00 2.112732402049005032e+00 2.111876604147255421e+00 2.115491878241300583e+00 2.111756193824112504e+00 2.112449201382696540e+00 2.112575531005859375e+00
1.094399995803833070e+00 2.357499991543591022e+00 2.358393622562289238e+00 2.358944541215896695e+00 2.358629105426371275e+00 2.359434341453015893e+00 2.359433876536786379e+00 2.359715356677770881e+00 2.358414154686033548e+00 2.358226225152611377e+00 2.358100809715688140e+00 2.359888894855976194e+00 2.358887974359095363e+00 2.358815875090658487e+00 2.358163155242800624e+00 2.357566349767148406e+00 2.360308249294757577e+00 2.357343522831797600e+00 2.358246172778308392e+00 2.358290524408221067e+00 2.359095887653529733e+00 2.357208392582833767e+00 2.359964644722640781e+00 2.356702964007854284e+00 2.359992607869207504e+00 2.358491508662700742e+00 2.357518081367016016e+00 2.361536736227571875e+00 2.357364815287291915e+00 2.358203266188502401e+00 2.358294253610074609e+00
1.100299997329711843e+00 2.617934340052306741e+00 2.618937915004790007e+00 2.619546108506619841e+00 2.619177770428359420e+00 2.620091200247407048e+00 2.620082968659699141e+00 2.620432680845260709e+00 2.618978641368448823e+00 2.618731717765331091e+00 2.618622065708041013e+00 2.620604080706834704e+00 2.619475742243230432e+00 2.619357574731111526e+00 2.618758933059871286e+00 2.618004581145942478e+00 2.621031257510185064e+00 2.617756584286690114e+00 2.618772241473197759e+00 2.618845572322606952e+00 2.619718145392834874e+00 2.617608046904206009e+00 2.620682844892144203e+00 2.617012774944305509e+00 2.620748811960220248e+00 2.619043380767106743e+00 2.617943646200001417e+00 2.622389275394380270e+00 2.617753647640347570e+00 2.618751737661659362e+00 2.618801767006516457e+00
1.106199998855590838e+00 2.893610602617263883e+00 2.894731482304632841e+00 2.895400130562484353e+00 2.894974169693887323e+00 2.896003836579621016e+00 2.895986876077949912e+00 2.896412017941474737e+00 2.894795040786266149e+00 2.894482516311108977e+00 2.894392114318907083e+00 2.896579289995134143e+00 2.895314212329685333e+00 2.895144761353730889e+00 2.894613197445869535e+00 2.893684729933738708e+00 2.897011506557464422e+00 2.893410009704529884e+00 2.894546243734657853e+00 2.894652559794485658e+00 2.895594432763755499e+00 2.893246976286172778e+00 2.896660623513162225e+00 2.892553918808698832e+00 2.896770111843943951e+00 2.894844695180654348e+00 2.893609681725501925e+00 2.898506647348404019e+00 2.893378911726176561e+00 2.894551321864128113e+00 2.894554650411009789e+00
1.112100000381469833e+00 3.185029623098671436e+00 3.186275414377450765e+00 3.187007804773748010e+00 3.186519339308143017e+00 3.187673558481037617e+00 3.187646886147558867e+00 3.188154908828437328e+00 3.186364552751183687e+00 3.185979564487934290e+00 3.185912037827074439e+00 3.188315992057323633e+00 3.186904499493539156e+00 3.186678377166390241e+00 3.186227412708103834e+00 3.185107623599469751e+00 3.188750314339995118e+00 3.184804583340883344e+00 3.186069240048527540e+00 3.186212704703212051e+00 3.187225999683141353e+00 3.184625891968607903e+00 3.188399397395551116e+00 3.183826841600239543e+00 3.188558176718652160e+00 3.186396531201899140e+00 3.185016976110637277e+00 3.190390463359654039e+00 3.184741220250725480e+00 3.186103143543005167e+00 3.186053899861872374e+00
1.118000001907348606e+00 3.492738889902830213e+00 3.494117433391511707e+00 3.494916986115276902e+00 3.494360937550664126e+00 3.495648331567644984e+00 3.495610918663442312e+00 3.496209589950740160e+00 3.494235028885304573e+00 3.493770435638726024e+00 3.493729588761925520e+00 3.496362305060029207e+00 3.494794366322457879e+00 3.494505989737808793e+00 3.494149713218212217e+00 3.492820750363171189e+00 3.496795656159520149e+00 3.492487715184688479e+00 3.493888907879591166e+00 3.494073882326484082e+00 3.495160738565028069e+00 3.492292149737477480e+00 3.496447273716330795e+00 3.491378597542643902e+00 3.496661373972892672e+00 3.494246624782681554e+00 3.492712928913533688e+00 3.498589013703167439e+00 3.492387787252664744e+00 3.493954987823963521e+00 3.493847132474183770e+00
