x y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
1.125000000000000000e+00 1.752651591319590807e+00 1.753200010769069062e+00 1.750223881658166558e+00 1.751504944730549962e+00 1.752010920178145081e+00 1.752567164693027646e+00 1.750965499412268533e+00 1.753398804645985409e+00 1.751296453829854771e+00 1.752003661822527647e+00 1.753656148165464446e+00 1.749747528694570065e+00 1.754673801455646887e+00 1.753464104514569133e+00 1.752371328976005227e+00 1.751219081226736307e+00 1.750218063592910767e+00 1.753776282537728548e+00 1.754714700952172191e+00 1.756065379362553358e+00 1.755997226387262300e+00 1.751480021793395458e+00 1.753371511306613728e+00 1.751311896834522486e+00 1.754643062781542584e+00 1.754188767541200011e+00 1.746061904169619039e+00 1.755998832639306784e+00 1.752167612779885530e+00 1.751063635479658931e+00
1.137499999999999956e+00 2.023435923643410295e+00 2.024088344350457369e+00 2.020712482370436103e+00 2.022101636044681072e+00 2.022774120420217425e+00 2.023352921009063721e+00 2.021555976569652469e+00 2.024344229325652389e+00 2.021952426619827659e+00 2.022701204754412174e+00 2.024670488573610871e+00 2.020154607668518842e+00 2.025836289674043389e+00 2.024446672946214942e+00 2.023158248886465671e+00 2.021849248744547634e+00 2.020733124017715543e+00 2.024790231138467789e+00 2.025832107849419028e+00 2.027334034256636830e+00 2.027335123531520455e+00 2.022158977575600147e+00 2.024230237863957615e+00 2.021900492161512464e+00 2.025723299570381553e+00 2.025258543901145458e+00 2.015968733467161655e+00 2.027343929931521682e+00 2.022958979010581970e+00 2.021647768840193926e+00
1.149999999999999911e+00 2.314985093660652637e+00 2.315752288885414512e+00 2.311954002454876811e+00 2.313446968235075119e+00 2.314311921596527100e+00 2.314906203001737772e+00 2.312905089557170779e+00 2.316073423437774004e+00 2.313374389708042322e+00 2.314158603549003601e+00 2.316477929614484399e+00 2.311307946033775984e+00 2.317802930437028675e+00 2.316218902543186964e+00 2.314716920629143804e+00 2.313242108188569901e+00 2.312006900645792395e+00 2.316595849581062794e+00 2.317743165977299125e+00 2.319400229305029093e+00 2.319486569426953970e+00 2.313604913651943207e+00 2.315854773484170348e+00 2.313240834511816502e+00 2.317590777203440311e+00 2.317123349569738089e+00 2.306590725295245559e+00 2.319504007697105408e+00 2.314526911452412516e+00 2.312987329810857862e+00
1.162500000000000089e+00 2.628271973505615922e+00 2.629165225848555831e+00 2.624920531921088429e+00 2.626513128913939177e+00 2.627597588486969560e+00 2.628200111538171679e+00 2.625985101051628412e+00 2.629560008831322460e+00 2.626535037346184431e+00 2.627348449453711599e+00 2.630052405595779685e+00 2.624179513938724728e+00 2.631548419594764709e+00 2.629754451289773254e+00 2.628020502254367230e+00 2.626370343379676342e+00 2.625011685863137156e+00 2.630167427100241095e+00 2.631422304920851829e+00 2.633238819427788258e+00 2.633426849171519368e+00 2.626790570281446247e+00 2.629218342900276451e+00 2.626305355131626218e+00 2.631219659186899484e+00 2.630757691524922670e+00 2.618897741474211394e+00 2.633454307913780212e+00 2.627844548039138139e+00 2.626054594293236732e+00
1.175000000000000044e+00 2.964316493831574917e+00 2.965347596816718667e+00 2.960631170868873951e+00 2.962319348938763142e+00 2.963651439361274065e+00 2.964254844933748245e+00 2.961815263889730154e+00 2.965824650786816896e+00 2.962454103864729404e+00 2.963290411047637463e+00 2.966414931230247021e+00 2.959788286685943959e+00 2.968094563484191539e+00 2.966074097901582718e+00 2.964089189469814478e+00 2.962253678217530162e+00 2.960766796208917917e+00 2.966526339016854585e+00 2.967891056835651575e+00 2.969871843233704567e+00 2.970178398489951910e+00 2.962735718674957663e+00 2.965341290086508153e+00 2.962113548442721456e+00 2.967631215043366133e+00 2.967183214612305164e+00 2.953906518034636886e+00 2.970217215642333208e+00 2.963932045362890122e+00 2.961868887394666583e+00
1.187500000000000000e+00 3.324189329892396572e+00 3.325370641238987623e+00 3.320155706629157155e+00 3.321935605071484776e+00 3.323544521443545730e+00 3.324141339026391861e+00 3.321465523354708793e+00 3.325938770920038312e+00 3.322202037274837316e+00 3.323054863139986992e+00 3.326637256331741899e+00 3.319203933700919151e+00 3.328513962030410500e+00 3.326249319501221269e+00 3.323993923701345832e+00 3.321962546557188034e+00 3.320342219620942892e+00 3.326744755916297258e+00 3.328221772611140938e+00 3.330372204631567357e+00 3.330814480036497383e+00 3.322510863654315472e+00 3.325294744409620584e+00 3.321735644154250267e+00 3.327897509187459857e+00 3.327472369559109300e+00 3.312684379331767737e+00 3.330865917168557733e+00 3.323860302008688539e+00 3.321500219590961756e+00
1.199999999999999956e+00 3.709015843085944564e+00 3.710360269993543625e+00 3.704618535004556179e+00 3.706486521847546456e+00 3.708402570895850570e+00 3.708985214680433184e+00 3.706060457602143199e+00 3.711028488352894783e+00 3.706903951801359565e+00 3.707766866870224387e+00 3.711845854856074212e+00 3.703550708666444091e+00 3.713933956250548452e+00 3.711406328156590551e+00 3.708860316872596652e+00 3.706622031144797713e+00 3.704862575419247239e+00 3.711949582025408922e+00 3.713541541807353852e+00 3.715867594815790653e+00 3.716463162750005988e+00 3.707241153158247204e+00 3.710204564034938812e+00 3.706296555697917938e+00 3.713145351782440873e+00 3.712752343900501462e+00 3.696353130601346404e+00 3.716528399288654416e+00 3.708754875697195530e+00 3.706073270924389540e+00
1.212499999999999911e+00 4.119980323687195245e+00 4.121501380205153886e+00 4.115202942118048490e+00 4.117155655100940947e+00 4.119410254433751639e+00 4.119971064105629743e+00 4.116783511266112860e+00 4.122278879955410424e+00 4.117743859812616591e+00 4.118610412627457862e+00 4.123226146772503320e+00 4.114011793956160012e+00 4.125540888309478404e+00 4.122730273380875943e+00 4.119872931391000748e+00 4.117416121065616608e+00 4.115511377155780970e+00 4.123326707258820001e+00 4.125036472827195766e+00 4.127544767037034212e+00 4.128311570733785629e+00 4.118110653012990952e+00 4.121255590394139467e+00 4.116980118677020073e+00 4.124560528993606923e+00 4.124209347739815179e+00 4.106093314290046870e+00 4.128391666337847710e+00 4.119800241291523335e+00 4.116771594807505430e+00
1.225000000000000089e+00 4.558330544084310709e+00 4.560042374953627409e+00 4.553155616298317554e+00 4.555189988017082747e+00 4.557815724983811378e+00 4.558346943557261888e+00 4.554881528019905090e+00 4.560938492044806836e+00 4.555969229340553817e+00 4.556832916662097333e+00 4.562027046456933022e+00 4.551833730563521030e+00 4.564584669843315901e+00 4.561469824239611448e+00 4.558279812335968018e+00 4.555592282116413649e+00 4.553535563498735783e+00 4.562125577405095278e+00 4.563956221193075535e+00 4.566654085367918725e+00 4.567610407620668944e+00 4.556366885080933571e+00 4.559696174412966485e+00 4.555033619329333483e+00 4.563392383605241243e+00 4.563093190267681898e+00 4.543148749694227995e+00 4.567706343159080085e+00 4.558244350552558721e+00 4.554842222854495581e+00
1.237500000000000044e+00 5.025382586568594157e+00 5.027300017327070769e+00 5.019791533052921473e+00 5.021904833987355765e+00 5.024935462698340238e+00 5.025429259240627111e+00 5.021669672057032408e+00 5.028324269875884767e+00 5.022895840927958488e+00 5.023750139772891643e+00 5.029565881192684884e+00 5.018331362679600893e+00 5.032383646443485681e+00 5.028942007198929254e+00 5.025397348403930486e+00 5.022466250136494281e+00 5.020250343903899015e+00 5.029664053022862014e+00 5.031618887186049882e+00 5.034514399990439593e+00 5.035678896307945074e+00 5.023325687274336815e+00 5.026843072101473631e+00 5.021772684901952388e+00 5.030958651378750979e+00 5.030722044035791818e+00 5.008831380680203615e+00 5.035791505500673892e+00 5.025403481349348667e+00 5.021600452810526249e+00
1.250000000000000000e+00 5.522526094689965248e+00 5.524664632603526471e+00 5.516499107703566551e+00 5.518688965961336734e+00 5.522159527242183508e+00 5.522607975453138529e+00 5.518536547198891640e+00 5.525826682150364100e+00 5.519912975281477507e+00 5.520751366764307555e+00 5.527233522012830136e+00 5.514892985299229444e+00 5.530329756438732147e+00 5.526537425816059113e+00 5.522615421190858243e+00 5.519427289068699061e+00 5.517044385522603456e+00 5.527333588898181382e+00 5.529416199028491796e+00 5.532518242672085584e+00 5.533909920975565555e+00 5.520376407727599855e+00 5.524086562171578230e+00 5.518586444854736150e+00 5.528650695085524980e+00 5.528487795963883400e+00 5.504526405036449965e+00 5.534039908275008024e+00 5.522667455300688921e+00 5.518435047939419746e+00
