ID,subject,age,region,sample,test,lm11,lm22,sigma11 (MPa),sigma22 (MPa)
1,0,0,0,1,0,1.250334,1.25982,0.008318,0.007841
1,0,0,0,1,0,1.250761,1.261336,0.008455,0.007883
1,0,0,0,1,0,1.251749,1.263529,0.008526,0.007926
1,0,0,0,1,0,1.252666,1.265866,0.008598,0.008003
1,0,0,0,1,0,1.253688,1.267769,0.008669,0.008114
1,0,0,0,1,0,1.254485,1.270128,0.008873,0.008225
1,0,0,0,1,0,1.254932,1.27163,0.008944,0.008336
1,0,0,0,1,0,1.255743,1.273317,0.009016,0.008447
1,0,0,0,1,0,1.257134,1.274759,0.009125,0.008524
1,0,0,0,1,0,1.258611,1.277268,0.009197,0.008636
1,0,0,0,1,0,1.259,1.27945,0.009297,0.008793
1,0,0,0,1,0,1.259929,1.280731,0.009407,0.008905
1,0,0,0,1,0,1.261223,1.282693,0.00944,0.009029
1,0,0,0,1,0,1.261249,1.285193,0.009512,0.009221
1,0,0,0,1,0,1.262436,1.287981,0.009613,0.009448
1,0,0,0,1,0,1.263105,1.288232,0.009723,0.00971
1,0,0,0,1,0,1.26484,1.290081,0.009796,0.009972
1,0,0,0,1,0,1.265471,1.29199,0.009935,0.010235
1,0,0,0,1,0,1.265917,1.293642,0.009978,0.010499
1,0,0,0,1,0,1.267069,1.29475,0.010051,0.010763
1,0,0,0,1,0,1.268554,1.297441,0.010057,0.011062
1,0,0,0,1,0,1.269089,1.299339,0.010206,0.011328
1,0,0,0,1,0,1.270425,1.30138,0.010279,0.011663
1,0,0,0,1,0,1.270869,1.304358,0.010314,0.012033
1,0,0,0,1,0,1.271713,1.307632,0.010425,0.012404
1,0,0,0,1,0,1.272387,1.309093,0.010536,0.012694
1,0,0,0,1,0,1.273438,1.31197,0.010609,0.013065
1,0,0,0,1,0,1.27404,1.31308,0.010759,0.013438
1,0,0,0,1,0,1.275535,1.315947,0.010909,0.013811
1,0,0,0,1,0,1.276956,1.317799,0.011089,0.01415
1,0,0,0,1,0,1.277787,1.321163,0.011268,0.014526
1,0,0,0,1,0,1.278809,1.322797,0.01138,0.014867
1,0,0,0,1,0,1.279635,1.324794,0.011493,0.015279
1,0,0,0,1,0,1.280031,1.325527,0.01174,0.015692
1,0,0,0,1,0,1.280827,1.327969,0.011988,0.01614
1,0,0,0,1,0,1.282105,1.329384,0.012207,0.016555
1,0,0,0,1,0,1.28279,1.331565,0.012378,0.017005
1,0,0,0,1,0,1.283846,1.333551,0.012626,0.017469
1,0,0,0,1,0,1.284807,1.336095,0.012913,0.01804
1,0,0,0,1,0,1.286094,1.338179,0.013162,0.018541
1,0,0,0,1,0,1.287334,1.339973,0.01344,0.01922
1,0,0,0,1,0,1.288971,1.341485,0.013757,0.01983
1,0,0,0,1,0,1.288843,1.343658,0.014065,0.020463
1,0,0,0,1,0,1.290397,1.344934,0.014452,0.021145
1,0,0,0,1,0,1.291364,1.347697,0.014731,0.021827
1,0,0,0,1,0,1.292313,1.34912,0.014943,0.022512
1,0,0,0,1,0,1.293188,1.350692,0.015261,0.023269
1,0,0,0,1,0,1.293692,1.352111,0.01561,0.024027
1,0,0,0,1,0,1.295033,1.355079,0.015851,0.024823
1,0,0,0,1,0,1.29607,1.356792,0.016103,0.025584
1,0,0,0,1,0,1.297485,1.359324,0.016423,0.026431
1,0,0,0,1,0,1.297407,1.360912,0.016744,0.027314
1,0,0,0,1,0,1.298594,1.362083,0.017133,0.028189
1,0,0,0,1,0,1.299028,1.362933,0.017483,0.028994
1,0,0,0,1,0,1.300482,1.364874,0.017834,0.029955
1,0,0,0,1,0,1.301409,1.368117,0.018225,0.030848
1,0,0,0,1,0,1.302713,1.370046,0.018645,0.031885
1,0,0,0,1,0,1.303793,1.371424,0.019075,0.032963
1,0,0,0,1,0,1.305154,1.372792,0.01939,0.034007
1,0,0,0,1,0,1.306894,1.374919,0.019851,0.035269
1,0,0,0,1,0,1.307221,1.377511,0.02045,0.036424
1,0,0,0,1,0,1.30773,1.378473,0.0207,0.036962
1,0,0,0,1,0,1.308517,1.380497,0.02091,0.037497
1,0,0,0,1,0,1.309535,1.383291,0.021202,0.038073
1,0,0,0,1,0,1.310662,1.383941,0.021494,0.038703
1,0,0,0,1,0,1.310814,1.386055,0.021784,0.03933
1,0,0,0,1,0,1.311991,1.386985,0.022088,0.039971
1,0,0,0,1,0,1.315131,1.388374,0.022339,0.040634
1,0,0,0,1,1,1.0,1.0,0.0,0.0
1,0,0,0,1,1,1.183634,1.11556,0.002819,0.00204
1,0,0,0,1,1,1.183157,1.115237,0.002908,0.002078
1,0,0,0,1,1,1.18354,1.115221,0.00298,0.002153
1,0,0,0,1,1,1.184022,1.115358,0.002953,0.002174
1,0,0,0,1,1,1.184697,1.115439,0.002898,0.00208
1,0,0,0,1,1,1.185502,1.115585,0.002924,0.002069
1,0,0,0,1,1,1.186194,1.115992,0.003014,0.002124
1,0,0,0,1,1,1.188088,1.115975,0.003029,0.002111
1,0,0,0,1,1,1.189183,1.116268,0.003005,0.002082
1,0,0,0,1,1,1.190028,1.116222,0.003035,0.002202
1,0,0,0,1,1,1.19052,1.116254,0.003074,0.002234
1,0,0,0,1,1,1.191397,1.116513,0.003141,0.002235
1,0,0,0,1,1,1.192135,1.116711,0.003118,0.002266
1,0,0,0,1,1,1.192766,1.117176,0.003121,0.002268
1,0,0,0,1,1,1.195013,1.117694,0.003151,0.002239
1,0,0,0,1,1,1.196686,1.119322,0.003181,0.00224
1,0,0,0,1,1,1.198891,1.119919,0.003222,0.002302
1,0,0,0,1,1,1.199779,1.120398,0.003226,0.002303
1,0,0,0,1,1,1.200416,1.121028,0.003265,0.002365
1,0,0,0,1,1,1.200912,1.121311,0.003295,0.002425
1,0,0,0,1,1,1.201242,1.121546,0.003363,0.002517
1,0,0,0,1,1,1.201647,1.121897,0.003368,0.002518
1,0,0,0,1,1,1.202495,1.122758,0.003399,0.002549
1,0,0,0,1,1,1.203652,1.122788,0.003465,0.002701
1,0,0,0,1,1,1.205362,1.12342,0.003533,0.002732
1,0,0,0,1,1,1.207025,1.124025,0.003637,0.002794
1,0,0,0,1,1,1.207905,1.125104,0.003679,0.002826
1,0,0,0,1,1,1.209421,1.126194,0.003812,0.002988
1,0,0,0,1,1,1.210436,1.127372,0.00388,0.003121
1,0,0,0,1,1,1.211276,1.128179,0.003947,0.003212
1,0,0,0,1,1,1.211961,1.128793,0.004053,0.003274
1,0,0,0,1,1,1.212653,1.130206,0.004122,0.003246
1,0,0,0,1,1,1.21331,1.130957,0.004164,0.003247
1,0,0,0,1,1,1.213881,1.132003,0.004167,0.003249
1,0,0,0,1,1,1.215223,1.132447,0.004337,0.003341
1,0,0,0,1,1,1.215317,1.133131,0.004379,0.003343
1,0,0,0,1,1,1.215356,1.133663,0.004449,0.003314
1,0,0,0,1,1,1.216107,1.134119,0.004528,0.003376
1,0,0,0,1,1,1.215916,1.134326,0.004634,0.003378
1,0,0,0,1,1,1.21698,1.135492,0.004741,0.00338
1,0,0,0,1,1,1.217793,1.135877,0.004774,0.003382
1,0,0,0,1,1,1.218618,1.137402,0.004807,0.003414
1,0,0,0,1,1,1.219401,1.139045,0.004851,0.003346
1,0,0,0,1,1,1.221154,1.139831,0.004958,0.003247
1,0,0,0,1,1,1.221743,1.140716,0.005065,0.00328
1,0,0,0,1,1,1.223064,1.142432,0.005137,0.003312
1,0,0,0,1,1,1.223476,1.143231,0.005209,0.003375
1,0,0,0,1,1,1.224422,1.144296,0.005346,0.003509
1,0,0,0,1,1,1.225479,1.145475,0.005519,0.00351
1,0,0,0,1,1,1.226615,1.146517,0.005591,0.003482
1,0,0,0,1,1,1.228392,1.147464,0.005691,0.003484
1,0,0,0,1,1,1.22934,1.148375,0.005763,0.003546
1,0,0,0,1,1,1.230479,1.149362,0.005863,0.003579
1,0,0,0,1,1,1.231664,1.150658,0.005935,0.00355
1,0,0,0,1,1,1.23248,1.152093,0.006007,0.003552
1,0,0,0,1,1,1.233752,1.153131,0.00608,0.003584
1,0,0,0,1,1,1.233653,1.153572,0.006124,0.003556
1,0,0,0,1,1,1.235456,1.155222,0.006159,0.003558
1,0,0,0,1,1,1.23648,1.15722,0.006232,0.003621
1,0,0,0,1,1,1.238099,1.157681,0.006304,0.003623
1,0,0,0,1,1,1.238744,1.159084,0.006311,0.003625
1,0,0,0,1,1,1.240973,1.159578,0.006319,0.003597
1,0,0,0,1,1,1.241744,1.161019,0.006326,0.003497
1,0,0,0,1,1,1.242772,1.1616,0.006361,0.003529
1,0,0,0,1,1,1.244763,1.162283,0.006369,0.003531
1,0,0,0,1,1,1.246377,1.163535,0.006376,0.003564
1,0,0,0,1,1,1.247179,1.164407,0.006383,0.003628
1,0,0,0,1,1,1.248499,1.165531,0.006429,0.00363
1,0,0,0,1,1,1.249962,1.166958,0.006503,0.003662
1,0,0,0,1,1,1.250686,1.167767,0.006578,0.003726
1,0,0,0,1,1,1.253208,1.169076,0.006623,0.003728
1,0,0,0,1,1,1.254261,1.170349,0.006659,0.003792
1,0,0,0,1,1,1.256208,1.171109,0.006705,0.003825
1,0,0,0,1,1,1.257373,1.172914,0.006819,0.003797
1,0,0,0,1,1,1.257506,1.17354,0.006894,0.003799
1,0,0,0,1,1,1.25907,1.175296,0.006901,0.003832
1,0,0,0,1,1,1.261264,1.176113,0.006908,0.003896
1,0,0,0,1,1,1.262862,1.176953,0.006955,0.00396
1,0,0,0,1,1,1.26378,1.178355,0.007069,0.003993
1,0,0,0,1,1,1.265921,1.178845,0.007145,0.004088
1,0,0,0,1,1,1.266975,1.179931,0.007191,0.00409
1,0,0,0,1,1,1.268551,1.180403,0.007306,0.004061
1,0,0,0,1,1,1.270414,1.181005,0.007383,0.004033
1,0,0,0,1,1,1.271257,1.182618,0.00746,0.004035
1,0,0,0,1,1,1.272956,1.183808,0.007507,0.004006
1,0,0,0,1,1,1.274636,1.184441,0.007545,0.004039
1,0,0,0,1,1,1.275905,1.18581,0.007621,0.004083
1,0,0,0,1,1,1.277328,1.186561,0.007698,0.004086
1,0,0,0,1,1,1.279499,1.187101,0.007707,0.004119
1,0,0,0,1,1,1.280355,1.18811,0.007824,0.004194
1,0,0,0,1,1,1.28238,1.189532,0.00794,0.004269
1,0,0,0,1,1,1.284103,1.1909,0.008016,0.004272
1,0,0,0,1,1,1.284279,1.191245,0.008123,0.004274
1,0,0,0,1,1,1.285796,1.192363,0.008202,0.004277
1,0,0,0,1,1,1.28733,1.192865,0.008319,0.004217
1,0,0,0,1,1,1.289194,1.194363,0.008536,0.004219
1,0,0,0,1,1,1.290835,1.194712,0.008615,0.004294
1,0,0,0,1,1,1.292725,1.196975,0.008724,0.004359
1,0,0,0,1,1,1.294827,1.198163,0.008803,0.004392
1,0,0,0,1,1,1.297258,1.199893,0.008912,0.004395
1,0,0,0,1,1,1.298506,1.201543,0.009101,0.004366
1,0,0,0,1,1,1.29952,1.203049,0.00929,0.004295
1,0,0,0,1,1,1.300869,1.204071,0.009399,0.00434
1,0,0,0,1,1,1.302643,1.204495,0.009509,0.004311
1,0,0,0,1,1,1.303695,1.205378,0.009589,0.004208
1,0,0,0,1,1,1.305651,1.205856,0.009739,0.004106
1,0,0,0,1,1,1.308146,1.206959,0.009888,0.00415
1,0,0,0,1,1,1.308924,1.208549,0.009969,0.004227
1,0,0,0,1,1,1.310029,1.20962,0.01008,0.004303
1,0,0,0,1,1,1.311551,1.21054,0.010191,0.004305
1,0,0,0,1,1,1.312592,1.210923,0.010233,0.004339
1,0,0,0,1,1,1.313643,1.211339,0.010314,0.004373
1,0,0,0,1,1,1.315131,1.212327,0.010366,0.004418
1,0,0,0,1,1,1.318107,1.21295,0.010478,0.004452
1,0,0,0,1,1,1.319749,1.213627,0.01056,0.004454
1,0,0,0,1,1,1.320857,1.214129,0.010602,0.00453
1,0,0,0,1,1,1.322586,1.216264,0.010644,0.004607
1,0,0,0,1,1,1.325342,1.217269,0.010727,0.004673
1,0,0,0,1,1,1.326925,1.218331,0.010779,0.004675
1,0,0,0,1,1,1.329124,1.218676,0.010791,0.004709
1,0,0,0,1,1,1.329839,1.219252,0.010875,0.004849
1,0,0,0,1,1,1.331826,1.220072,0.010957,0.004884
1,0,0,0,1,1,1.333816,1.220843,0.01104,0.004887
1,0,0,0,1,1,1.335861,1.221248,0.011052,0.004816
1,0,0,0,1,1,1.337767,1.222431,0.011105,0.004924
1,0,0,0,1,1,1.339198,1.224325,0.011159,0.005001
1,0,0,0,1,1,1.340625,1.224581,0.011243,0.005068
1,0,0,0,1,1,1.341417,1.225475,0.01144,0.005071
1,0,0,0,1,1,1.343151,1.226003,0.011637,0.005212
1,0,0,0,1,1,1.343749,1.226438,0.011877,0.005352
1,0,0,0,1,1,1.345775,1.226859,0.012075,0.005419
1,0,0,0,1,1,1.347812,1.227354,0.012243,0.005486
1,0,0,0,1,1,1.350324,1.228346,0.01241,0.005521
1,0,0,0,1,1,1.351076,1.229831,0.012712,0.005663
1,0,0,0,1,1,1.353337,1.230707,0.013015,0.005836
1,0,0,0,1,1,1.355817,1.231698,0.013174,0.005903
1,0,0,0,1,1,1.357205,1.233444,0.013416,0.006035
1,0,0,0,1,1,1.359747,1.234022,0.013689,0.006167
1,0,0,0,1,1,1.361271,1.234423,0.013963,0.006341
1,0,0,0,1,1,1.362802,1.234878,0.014195,0.00644
1,0,0,0,1,1,1.364294,1.235831,0.014469,0.00654
1,0,0,0,1,1,1.365639,1.235897,0.014743,0.006543
1,0,0,0,1,1,1.36808,1.236696,0.014905,0.006707
1,0,0,0,1,1,1.369542,1.238371,0.015036,0.006743
1,0,0,0,1,1,1.371936,1.240516,0.015126,0.006876
1,0,0,0,1,1,1.374302,1.241856,0.015257,0.007008
1,0,0,0,1,1,1.375394,1.242925,0.015419,0.007141
1,0,0,0,1,1,1.376252,1.243009,0.015614,0.007209
1,0,0,0,1,1,1.377254,1.243932,0.015936,0.007342
1,0,0,0,1,1,1.379116,1.244824,0.016175,0.00741
1,0,0,0,1,1,1.380892,1.245829,0.016455,0.007511
1,0,0,0,1,1,1.383562,1.246265,0.016693,0.00758
1,0,0,0,1,1,1.386805,1.246801,0.016975,0.007617
1,0,0,0,1,1,1.388839,1.247426,0.017183,0.00775
1,0,0,0,1,1,1.390486,1.248212,0.01754,0.00796
1,0,0,0,1,1,1.391431,1.249301,0.017899,0.008137
1,0,0,0,1,1,1.393691,1.250201,0.018257,0.008303
1,0,0,0,1,1,1.396198,1.250777,0.01869,0.008481
1,0,0,0,1,1,1.398373,1.251748,0.019081,0.00869
1,0,0,0,1,1,1.400347,1.252224,0.019514,0.008803
1,0,0,0,1,1,1.402187,1.253266,0.020023,0.008982
1,0,0,0,1,1,1.403184,1.253767,0.02064,0.009192
1,0,0,0,1,1,1.405532,1.254528,0.021225,0.009468
1,0,0,0,1,1,1.408367,1.254539,0.021655,0.009712
1,0,0,0,1,1,1.40963,1.255367,0.022287,0.01002
1,0,0,0,1,1,1.410673,1.255363,0.02307,0.01033
1,0,0,0,1,1,1.412215,1.256572,0.023929,0.010639
1,0,0,0,1,1,1.414613,1.257175,0.024823,0.010981
1,0,0,0,1,1,1.416926,1.258484,0.025867,0.011292
1,0,0,0,1,1,1.418578,1.258728,0.026926,0.011591
1,0,0,0,1,1,1.419768,1.259541,0.028051,0.011968
1,0,0,0,1,1,1.423957,1.260523,0.029297,0.012421
1,0,0,0,1,1,1.42587,1.261301,0.030547,0.012929
1,0,0,0,1,1,1.42782,1.261416,0.032035,0.01347
1,0,0,0,1,1,1.42978,1.262036,0.033634,0.014011
1,0,0,0,1,1,1.432951,1.262498,0.034344,0.014245
1,0,0,0,1,1,1.434806,1.262831,0.035037,0.014477
1,0,0,0,1,1,1.438341,1.263684,0.035844,0.014706
1,0,0,0,1,1,1.439121,1.264826,0.036692,0.014976
1,0,0,0,1,1,1.440524,1.265773,0.037529,0.01525
1,0,0,0,1,1,1.443531,1.266412,0.038353,0.015531
1,0,0,0,1,1,1.445088,1.267459,0.039236,0.015819
1,0,0,0,1,2,1.0,1.0,0.0,0.0
1,0,0,0,1,2,1.183634,1.11556,0.002654,0.001599
1,0,0,0,1,2,1.183434,1.115649,0.002761,0.001638
1,0,0,0,1,2,1.184017,1.115941,0.002714,0.001579
1,0,0,0,1,2,1.186341,1.118098,0.002675,0.001653
1,0,0,0,1,2,1.188002,1.118586,0.002721,0.001565
1,0,0,0,1,2,1.190014,1.118918,0.002761,0.001561
1,0,0,0,1,2,1.190864,1.119417,0.002795,0.001492
1,0,0,0,1,2,1.191459,1.119621,0.002762,0.001362
1,0,0,0,1,2,1.192178,1.119912,0.002764,0.001304
1,0,0,0,1,2,1.192752,1.12026,0.002857,0.001276
1,0,0,0,1,2,1.194799,1.120684,0.002987,0.001338
1,0,0,0,1,2,1.195836,1.120949,0.002963,0.001279
1,0,0,0,1,2,1.196406,1.121507,0.002939,0.00109
1,0,0,0,1,2,1.197313,1.123564,0.002969,0.001091
1,0,0,0,1,2,1.198691,1.124179,0.003036,0.001123
1,0,0,0,1,2,1.20039,1.124484,0.003103,0.001125
1,0,0,0,1,2,1.201728,1.125242,0.003107,0.001066
1,0,0,0,1,2,1.202362,1.125854,0.003137,0.001037
1,0,0,0,1,2,1.203926,1.127271,0.003167,0.00107
1,0,0,0,1,2,1.204129,1.127545,0.003198,0.001193
1,0,0,0,1,2,1.20515,1.127293,0.003265,0.001225
1,0,0,0,1,2,1.205944,1.128069,0.003232,0.001318
1,0,0,0,1,2,1.206828,1.128636,0.003235,0.001389
1,0,0,0,1,2,1.207706,1.129332,0.003301,0.001481
1,0,0,0,1,2,1.208483,1.130994,0.003342,0.001544
1,0,0,0,1,2,1.209487,1.131926,0.003384,0.001669
1,0,0,0,1,2,1.211076,1.132692,0.003388,0.001701
1,0,0,0,1,2,1.212568,1.13319,0.003519,0.001926
1,0,0,0,1,2,1.213605,1.133512,0.003587,0.001989
1,0,0,0,1,2,1.214643,1.134168,0.003628,0.00196
1,0,0,0,1,2,1.215352,1.135474,0.00367,0.001993
1,0,0,0,1,2,1.215816,1.136519,0.003776,0.002087
1,0,0,0,1,2,1.216202,1.138039,0.00388,0.002243
1,0,0,0,1,2,1.217054,1.138661,0.004022,0.002215
1,0,0,0,1,2,1.21717,1.139582,0.004064,0.002187
1,0,0,0,1,2,1.217233,1.139954,0.004133,0.00222
1,0,0,0,1,2,1.217495,1.141143,0.004304,0.002253
1,0,0,0,1,2,1.217062,1.142445,0.004567,0.002441
1,0,0,0,1,2,1.217595,1.14282,0.004702,0.002537
1,0,0,0,1,2,1.218233,1.143705,0.004744,0.00257
1,0,0,0,1,2,1.218394,1.144737,0.004749,0.002481
1,0,0,0,1,2,1.21932,1.145838,0.004921,0.002639
1,0,0,0,1,2,1.219745,1.147052,0.005057,0.002673
1,0,0,0,1,2,1.220517,1.147534,0.005202,0.002769
1,0,0,0,1,2,1.221129,1.148487,0.005338,0.002897
1,0,0,0,1,2,1.221873,1.150926,0.005438,0.002962
1,0,0,0,1,2,1.223071,1.152251,0.005547,0.003091
1,0,0,0,1,2,1.224086,1.153191,0.005684,0.003126
1,0,0,0,1,2,1.224539,1.154509,0.005784,0.003192
1,0,0,0,1,2,1.225627,1.156128,0.005921,0.003288
1,0,0,0,1,2,1.226118,1.157185,0.005993,0.003354
1,0,0,0,1,2,1.22731,1.158681,0.006065,0.00342
1,0,0,0,1,2,1.227952,1.160555,0.006072,0.003424
1,0,0,0,1,2,1.228876,1.162281,0.006144,0.003428
1,0,0,0,1,2,1.230032,1.163602,0.006216,0.003463
1,0,0,0,1,2,1.230232,1.164969,0.006316,0.003529
1,0,0,0,1,2,1.231061,1.165686,0.006351,0.003533
1,0,0,0,1,2,1.232495,1.167078,0.006358,0.003537
1,0,0,0,1,2,1.233335,1.168481,0.006393,0.003573
1,0,0,0,1,2,1.234005,1.170417,0.006401,0.003608
1,0,0,0,1,2,1.235654,1.172119,0.006408,0.003612
1,0,0,0,1,2,1.236772,1.17418,0.006415,0.003553
1,0,0,0,1,2,1.23786,1.174939,0.006461,0.003589
1,0,0,0,1,2,1.238755,1.17765,0.006468,0.003625
1,0,0,0,1,2,1.240276,1.179051,0.006476,0.003629
1,0,0,0,1,2,1.24149,1.179739,0.006483,0.003665
1,0,0,0,1,2,1.243426,1.181523,0.00649,0.003669
1,0,0,0,1,2,1.244599,1.183871,0.006565,0.00378
