ID,subject,age,region,sample,test,lm11,lm22,sigma11 (MPa),sigma22 (MPa)
0,0,0,0,1,0,1.011992,1.0284449999999998,0.0020729999999999998,0.001402
0,0,0,0,1,0,1.012158,1.028538,0.002139,0.0014680000000000001
0,0,0,0,1,0,1.0124879999999998,1.0295969999999999,0.002178,0.001503
0,0,0,0,1,0,1.012683,1.0306559999999998,0.002218,0.001641
0,0,0,0,1,0,1.013201,1.032333,0.0022210000000000003,0.001676
0,0,0,0,1,0,1.0134409999999998,1.033896,0.0022600000000000003,0.0017729999999999998
0,0,0,0,1,0,1.014095,1.035748,0.00229,0.001901
0,0,0,0,1,0,1.014602,1.0369529999999998,0.002357,0.0019679999999999997
0,0,0,0,1,0,1.015039,1.038004,0.0024240000000000004,0.0020349999999999995
0,0,0,0,1,0,1.015339,1.039,0.0024909999999999997,0.00207
0,0,0,0,1,0,1.016033,1.0397349999999999,0.002558,0.002105
0,0,0,0,1,0,1.016327,1.0416809999999999,0.002597,0.0021409999999999997
0,0,0,0,1,0,1.017034,1.043129,0.0026000000000000003,0.002145
0,0,0,0,1,0,1.0171789999999998,1.044973,0.0026670000000000005,0.0021809999999999998
0,0,0,0,1,0,1.0178429999999998,1.0468469999999999,0.0027069999999999998,0.002248
0,0,0,0,1,0,1.01849,1.048436,0.00271,0.0022839999999999996
0,0,0,0,1,0,1.0188599999999999,1.0497569999999998,0.0027129999999999997,0.00232
0,0,0,0,1,0,1.0194759999999998,1.0510039999999998,0.002716,0.0023559999999999996
0,0,0,0,1,0,1.0198809999999998,1.0516819999999998,0.002747,0.00232
0,0,0,0,1,0,1.0198639999999999,1.0523429999999998,0.0027780000000000005,0.0023239999999999997
0,0,0,0,1,0,1.020649,1.0531169999999999,0.0028090000000000003,0.00236
0,0,0,0,1,0,1.021914,1.0561219999999998,0.0028760000000000005,0.002365
0,0,0,0,1,0,1.022659,1.0574899999999998,0.0029070000000000003,0.002412
0,0,0,0,1,0,1.0230029999999999,1.058482,0.00291,0.002417
0,0,0,0,1,0,1.0234059999999998,1.0603939999999998,0.0029140000000000004,0.0024850000000000002
0,0,0,0,1,0,1.024187,1.061375,0.002917,0.002458
0,0,0,0,1,0,1.025404,1.063426,0.0029480000000000005,0.0025059999999999995
0,0,0,0,1,0,1.0260859999999998,1.06466,0.0029800000000000004,0.002543
0,0,0,0,1,0,1.0266849999999998,1.065483,0.002983,0.002516
0,0,0,0,1,0,1.027321,1.0676109999999999,0.0030139999999999998,0.0024879999999999998
0,0,0,0,1,0,1.027833,1.068959,0.0030450000000000004,0.002536
0,0,0,0,1,0,1.028605,1.071119,0.003113,0.002541
0,0,0,0,1,0,1.02945,1.0726179999999998,0.0031440000000000005,0.002482
0,0,0,0,1,0,1.030494,1.0735029999999999,0.003148,0.0024539999999999996
0,0,0,0,1,0,1.031479,1.0747689999999999,0.0031509999999999997,0.0024590000000000002
0,0,0,0,1,0,1.031728,1.076563,0.003192,0.002464
0,0,0,0,1,0,1.032227,1.0785799999999999,0.0032600000000000003,0.0025440000000000003
0,0,0,0,1,0,1.0323719999999998,1.0795439999999998,0.0033010000000000005,0.0025069999999999997
0,0,0,0,1,0,1.033699,1.080736,0.003304,0.0025120000000000003
0,0,0,0,1,0,1.0340619999999998,1.0824459999999998,0.0033079999999999997,0.0025599999999999998
0,0,0,0,1,0,1.0347979999999999,1.084048,0.003348,0.002673
0,0,0,0,1,0,1.0357319999999999,1.085248,0.0034170000000000003,0.002679
0,0,0,0,1,0,1.036972,1.086395,0.003421,0.0026509999999999997
0,0,0,0,1,0,1.037718,1.088865,0.0034240000000000004,0.0026559999999999995
0,0,0,0,1,0,1.0385469999999999,1.090549,0.003428,0.002737
0,0,0,0,1,0,1.0393729999999999,1.091713,0.0034970000000000005,0.0028079999999999997
0,0,0,0,1,0,1.040395,1.093178,0.0035290000000000005,0.002922
0,0,0,0,1,0,1.040921,1.0946939999999998,0.003532,0.0031009999999999996
0,0,0,0,1,0,1.042269,1.096326,0.0035360000000000005,0.003215
0,0,0,0,1,0,1.042786,1.098261,0.003642,0.0033619999999999995
0,0,0,0,1,0,1.0443559999999998,1.099926,0.0036739999999999997,0.003444
0,0,0,0,1,0,1.045447,1.1019029999999999,0.00365,0.003483
0,0,0,0,1,0,1.0464529999999999,1.1029099999999998,0.003616,0.0035979999999999996
0,0,0,0,1,0,1.047227,1.1048159999999998,0.003657,0.003746
0,0,0,0,1,0,1.048046,1.1068339999999999,0.0037259999999999997,0.003818
0,0,0,0,1,0,1.047918,1.107991,0.0037960000000000003,0.003857
0,0,0,0,1,0,1.049253,1.108147,0.0038,0.0039629999999999995
0,0,0,0,1,0,1.049922,1.110545,0.0038410000000000002,0.004144
0,0,0,0,1,0,1.050819,1.1118469999999998,0.0038820000000000005,0.004293
0,0,0,0,1,0,1.05235,1.1136899999999998,0.003922999999999999,0.004365
0,0,0,0,1,0,1.053003,1.1150609999999999,0.003927,0.004372
0,0,0,0,1,0,1.053713,1.116488,0.0039310000000000005,0.004379
0,0,0,0,1,0,1.0543289999999998,1.119387,0.003934999999999999,0.0044529999999999995
0,0,0,0,1,0,1.055569,1.120968,0.004004000000000001,0.004593
0,0,0,0,1,0,1.056131,1.1224269999999998,0.004009,0.004701
0,0,0,0,1,0,1.0565099999999998,1.1236549999999998,0.004078999999999999,0.004808
0,0,0,0,1,0,1.057059,1.1260359999999998,0.004177,0.004881
0,0,0,0,1,0,1.0586309999999999,1.127139,0.004247000000000001,0.004955
0,0,0,0,1,0,1.059061,1.1299649999999999,0.004345,0.00503
0,0,0,0,1,0,1.0603509999999998,1.131351,0.0044150000000000005,0.005138
0,0,0,0,1,0,1.0607739999999999,1.133216,0.0044480000000000006,0.005246
0,0,0,0,1,0,1.061605,1.134213,0.0045179999999999994,0.005321
0,0,0,0,1,0,1.062641,1.135989,0.004588,0.005396
0,0,0,0,1,0,1.0630439999999999,1.1382299999999999,0.004687,0.005504
0,0,0,0,1,0,1.0644019999999998,1.1391609999999999,0.004823000000000001,0.005646
0,0,0,0,1,0,1.0647739999999999,1.1410729999999998,0.004960000000000001,0.005755
0,0,0,0,1,0,1.065671,1.1431099999999998,0.005069000000000001,0.005863
0,0,0,0,1,0,1.0667,1.1442599999999998,0.005205000000000001,0.005906000000000001
0,0,0,0,1,0,1.067127,1.145776,0.005342000000000001,0.005947999999999999
0,0,0,0,1,0,1.068115,1.1479689999999998,0.005413000000000001,0.005991000000000001
0,0,0,0,1,0,1.069032,1.1503059999999998,0.005485,0.006068
0,0,0,0,1,0,1.0700539999999998,1.1522089999999998,0.005556,0.006179
0,0,0,0,1,0,1.070851,1.1545679999999998,0.005760000000000001,0.00629
0,0,0,0,1,0,1.0712979999999999,1.15607,0.005831000000000001,0.006401
0,0,0,0,1,0,1.072109,1.157757,0.005903,0.0065119999999999996
0,0,0,0,1,0,1.0735,1.1591989999999999,0.006012,0.006589
0,0,0,0,1,0,1.0749769999999998,1.161708,0.006084000000000001,0.0067009999999999995
0,0,0,0,1,0,1.0753659999999998,1.1638899999999999,0.006184,0.006858
0,0,0,0,1,0,1.076295,1.165171,0.006294000000000001,0.00697
0,0,0,0,1,0,1.077589,1.167133,0.006327000000000001,0.0070940000000000005
0,0,0,0,1,0,1.077615,1.169633,0.006399,0.007286
0,0,0,0,1,0,1.0788019999999998,1.172421,0.006500000000000001,0.007513
0,0,0,0,1,0,1.0794709999999998,1.172672,0.006610000000000001,0.007775
0,0,0,0,1,0,1.081206,1.174521,0.006683,0.008036999999999999
0,0,0,0,1,0,1.081837,1.1764299999999999,0.006822,0.008299999999999998
0,0,0,0,1,0,1.0822829999999999,1.1780819999999999,0.006865000000000001,0.008563999999999999
0,0,0,0,1,0,1.083435,1.17919,0.006938,0.008827999999999999
0,0,0,0,1,0,1.0849199999999999,1.181881,0.0069440000000000005,0.009127
0,0,0,0,1,0,1.0854549999999998,1.183779,0.007093,0.009392999999999999
0,0,0,0,1,0,1.0867909999999998,1.1858199999999999,0.0071660000000000005,0.009728
0,0,0,0,1,0,1.087235,1.1887979999999998,0.007201000000000001,0.010098
0,0,0,0,1,0,1.088079,1.1920719999999998,0.007312000000000001,0.010469
0,0,0,0,1,0,1.0887529999999999,1.193533,0.007423000000000001,0.010759000000000001
0,0,0,0,1,0,1.089804,1.19641,0.007496000000000001,0.011130000000000001
0,0,0,0,1,0,1.090406,1.19752,0.007646,0.011503
0,0,0,0,1,0,1.091901,1.2003869999999999,0.007796000000000001,0.011876000000000001
0,0,0,0,1,0,1.093322,1.2022389999999998,0.007976,0.012215
0,0,0,0,1,0,1.094153,1.205603,0.008155,0.012591000000000001
0,0,0,0,1,0,1.095175,1.207237,0.008267,0.012931999999999999
0,0,0,0,1,0,1.096001,1.209234,0.00838,0.013343999999999998
0,0,0,0,1,0,1.0963969999999998,1.2099669999999998,0.008627000000000001,0.013757000000000002
0,0,0,0,1,0,1.0971929999999999,1.2124089999999998,0.008875000000000001,0.014205000000000002
0,0,0,0,1,0,1.098471,1.2138239999999998,0.009094000000000001,0.014620000000000001
0,0,0,0,1,0,1.099156,1.216005,0.009265,0.01507
0,0,0,0,1,0,1.100212,1.2179909999999998,0.009513,0.015534
0,0,0,0,1,0,1.101173,1.220535,0.009800000000000001,0.016105
0,0,0,0,1,0,1.10246,1.222619,0.010049,0.016606
0,0,0,0,1,0,1.1037,1.224413,0.010327000000000001,0.017285000000000002
0,0,0,0,1,0,1.105337,1.225925,0.010644,0.017895
0,0,0,0,1,0,1.1052089999999999,1.228098,0.010952,0.018528
0,0,0,0,1,0,1.106763,1.229374,0.011339,0.01921
0,0,0,0,1,0,1.1077299999999999,1.2321369999999998,0.011618,0.019892
0,0,0,0,1,0,1.108679,1.23356,0.01183,0.020577
0,0,0,0,1,0,1.109554,1.235132,0.012148,0.021334000000000002
0,0,0,0,1,0,1.110058,1.236551,0.012497000000000001,0.022092
0,0,0,0,1,0,1.111399,1.2395189999999998,0.012738000000000001,0.022888000000000002
0,0,0,0,1,0,1.112436,1.241232,0.01299,0.023649
0,0,0,0,1,0,1.113851,1.2437639999999999,0.01331,0.024496
0,0,0,0,1,0,1.113773,1.2453519999999998,0.013630999999999999,0.025379000000000002
0,0,0,0,1,0,1.11496,1.2465229999999998,0.01402,0.026254
0,0,0,0,1,0,1.115394,1.2473729999999998,0.014369999999999999,0.027059
0,0,0,0,1,0,1.1168479999999998,1.2493139999999998,0.014721,0.02802
0,0,0,0,1,0,1.117775,1.252557,0.015112000000000002,0.028913
0,0,0,0,1,0,1.119079,1.254486,0.015531999999999999,0.029949999999999997
0,0,0,0,1,0,1.120159,1.2558639999999999,0.015962,0.031028
0,0,0,0,1,0,1.1215199999999999,1.257232,0.016277,0.032072
0,0,0,0,1,0,1.12326,1.259359,0.016738,0.033334
0,0,0,0,1,0,1.123587,1.2619509999999998,0.017336999999999998,0.034489
0,0,0,0,1,0,1.124096,1.262913,0.017587,0.035027
0,0,0,0,1,0,1.1248829999999999,1.264937,0.017797,0.035562
0,0,0,0,1,0,1.1259009999999998,1.267731,0.018088999999999997,0.036138
0,0,0,0,1,0,1.127028,1.268381,0.018380999999999998,0.036768
0,0,0,0,1,0,1.1271799999999998,1.270495,0.018671,0.037395
0,0,0,0,1,0,1.1283569999999998,1.2714249999999998,0.018975,0.038036
0,0,0,0,1,0,1.131497,1.272814,0.019226,0.038699000000000004
0,0,0,0,1,1,1.0,1.0,0.0,0.0
0,0,0,0,1,1,0.9995229999999999,0.9996769999999999,8.90000000000001e-05,3.799999999999984e-05
0,0,0,0,1,1,0.999906,0.9996609999999999,0.00016100000000000012,0.00011299999999999982
0,0,0,0,1,1,1.0003879999999998,0.999798,0.000134,0.000134
0,0,0,0,1,1,1.0010629999999998,0.999879,7.900000000000008e-05,3.999999999999967e-05
0,0,0,0,1,1,1.001868,1.000025,0.00010500000000000006,2.8999999999999946e-05
0,0,0,0,1,1,1.00256,1.000432,0.0001950000000000003,8.399999999999987e-05
0,0,0,0,1,1,1.004454,1.0004149999999998,0.00021000000000000012,7.099999999999988e-05
0,0,0,0,1,1,1.005549,1.000708,0.00018599999999999997,4.199999999999994e-05
0,0,0,0,1,1,1.006394,1.000662,0.00021600000000000005,0.00016199999999999982
0,0,0,0,1,1,1.006886,1.000694,0.000255,0.00019399999999999973
0,0,0,0,1,1,1.007763,1.000953,0.00032200000000000024,0.00019499999999999986
0,0,0,0,1,1,1.0085009999999999,1.001151,0.0002990000000000002,0.00022599999999999964
0,0,0,0,1,1,1.009132,1.0016159999999998,0.0003020000000000002,0.0002279999999999999
0,0,0,0,1,1,1.011379,1.0021339999999999,0.00033200000000000026,0.00019899999999999996
0,0,0,0,1,1,1.0130519999999998,1.0037619999999998,0.0003619999999999999,0.00019999999999999966
0,0,0,0,1,1,1.0152569999999999,1.004359,0.00040300000000000015,0.00026199999999999965
0,0,0,0,1,1,1.0161449999999999,1.004838,0.00040700000000000024,0.0002629999999999998
0,0,0,0,1,1,1.0167819999999999,1.0054679999999998,0.0004460000000000002,0.00032499999999999977
0,0,0,0,1,1,1.017278,1.0057509999999998,0.0004760000000000003,0.0003849999999999999
0,0,0,0,1,1,1.0176079999999998,1.0059859999999998,0.0005440000000000002,0.000477
0,0,0,0,1,1,1.0180129999999998,1.0063369999999998,0.000549,0.0004779999999999997
0,0,0,0,1,1,1.018861,1.0071979999999998,0.0005800000000000002,0.0005089999999999999
0,0,0,0,1,1,1.0200179999999999,1.0072279999999998,0.0006460000000000003,0.0006609999999999997
0,0,0,0,1,1,1.021728,1.00786,0.0007140000000000002,0.0006919999999999999
0,0,0,0,1,1,1.023391,1.008465,0.0008180000000000002,0.0007539999999999999
0,0,0,0,1,1,1.024271,1.009544,0.0008600000000000001,0.0007859999999999998
0,0,0,0,1,1,1.025787,1.0106339999999998,0.000993,0.0009480000000000001
0,0,0,0,1,1,1.026802,1.011812,0.0010610000000000003,0.001081
0,0,0,0,1,1,1.027642,1.012619,0.001128,0.0011719999999999999
0,0,0,0,1,1,1.028327,1.0132329999999998,0.0012340000000000003,0.0012339999999999999
0,0,0,0,1,1,1.029019,1.014646,0.001303,0.001206
0,0,0,0,1,1,1.029676,1.0153969999999999,0.0013450000000000003,0.0012069999999999997
0,0,0,0,1,1,1.030247,1.016443,0.0013479999999999998,0.001209
0,0,0,0,1,1,1.0315889999999999,1.0168869999999999,0.0015179999999999998,0.0013009999999999996
0,0,0,0,1,1,1.031683,1.017571,0.0015600000000000002,0.001303
0,0,0,0,1,1,1.031722,1.018103,0.00163,0.001274
0,0,0,0,1,1,1.032473,1.018559,0.001709,0.001336
0,0,0,0,1,1,1.032282,1.0187659999999998,0.0018150000000000002,0.0013379999999999998
0,0,0,0,1,1,1.0333459999999999,1.0199319999999998,0.0019220000000000005,0.00134
0,0,0,0,1,1,1.0341589999999998,1.020317,0.0019549999999999997,0.0013419999999999999
0,0,0,0,1,1,1.034984,1.021842,0.0019879999999999997,0.0013739999999999998
0,0,0,0,1,1,1.0357669999999999,1.023485,0.0020320000000000004,0.0013059999999999999
0,0,0,0,1,1,1.03752,1.024271,0.002139,0.0012069999999999997
0,0,0,0,1,1,1.038109,1.025156,0.002246,0.0012399999999999998
0,0,0,0,1,1,1.0394299999999999,1.0268719999999998,0.002318,0.0012719999999999997
0,0,0,0,1,1,1.039842,1.027671,0.00239,0.0013349999999999998
0,0,0,0,1,1,1.0407879999999998,1.0287359999999999,0.002527,0.0014689999999999998
0,0,0,0,1,1,1.041845,1.029915,0.0026999999999999997,0.00147
0,0,0,0,1,1,1.042981,1.030957,0.0027719999999999997,0.0014419999999999997
0,0,0,0,1,1,1.0447579999999999,1.031904,0.002872,0.001444
0,0,0,0,1,1,1.045706,1.0328149999999998,0.002944,0.001506
0,0,0,0,1,1,1.046845,1.0338019999999999,0.0030440000000000003,0.001539
0,0,0,0,1,1,1.04803,1.0350979999999999,0.0031160000000000003,0.00151
0,0,0,0,1,1,1.048846,1.036533,0.0031880000000000003,0.0015119999999999999
0,0,0,0,1,1,1.0501179999999999,1.0375709999999998,0.0032610000000000004,0.0015439999999999998
0,0,0,0,1,1,1.050019,1.038012,0.003305,0.001516
0,0,0,0,1,1,1.051822,1.0396619999999999,0.0033400000000000005,0.0015179999999999998
0,0,0,0,1,1,1.052846,1.0416599999999998,0.003413,0.001581
0,0,0,0,1,1,1.054465,1.0421209999999999,0.003485,0.0015829999999999998
0,0,0,0,1,1,1.05511,1.043524,0.003492,0.001585
0,0,0,0,1,1,1.057339,1.044018,0.0035,0.0015569999999999998
0,0,0,0,1,1,1.0581099999999999,1.045459,0.003507,0.001457
0,0,0,0,1,1,1.059138,1.0460399999999999,0.0035420000000000004,0.0014889999999999999
0,0,0,0,1,1,1.061129,1.0467229999999998,0.0035499999999999998,0.0014909999999999997
0,0,0,0,1,1,1.062743,1.0479749999999999,0.003557,0.0015239999999999997
0,0,0,0,1,1,1.063545,1.0488469999999999,0.003564,0.001588
0,0,0,0,1,1,1.064865,1.049971,0.00361,0.0015899999999999998
0,0,0,0,1,1,1.066328,1.0513979999999998,0.003684,0.0016219999999999997
0,0,0,0,1,1,1.067052,1.052207,0.0037589999999999998,0.001686
0,0,0,0,1,1,1.069574,1.053516,0.0038040000000000005,0.0016879999999999998
0,0,0,0,1,1,1.070627,1.054789,0.00384,0.0017519999999999997
0,0,0,0,1,1,1.072574,1.0555489999999998,0.003886,0.0017849999999999997
0,0,0,0,1,1,1.073739,1.057354,0.004,0.0017569999999999999
0,0,0,0,1,1,1.073872,1.05798,0.0040750000000000005,0.0017589999999999997
0,0,0,0,1,1,1.0754359999999998,1.0597359999999998,0.0040820000000000006,0.0017919999999999998
0,0,0,0,1,1,1.0776299999999999,1.0605529999999999,0.004089000000000001,0.001856
0,0,0,0,1,1,1.0792279999999999,1.0613929999999998,0.004136000000000001,0.0019199999999999998
0,0,0,0,1,1,1.0801459999999998,1.062795,0.00425,0.0019529999999999999
0,0,0,0,1,1,1.082287,1.0632849999999998,0.004326,0.0020479999999999995
0,0,0,0,1,1,1.0833409999999999,1.064371,0.004372000000000001,0.0020499999999999997
0,0,0,0,1,1,1.084917,1.064843,0.004487,0.0020210000000000002
0,0,0,0,1,1,1.0867799999999999,1.065445,0.004564,0.001993
0,0,0,0,1,1,1.087623,1.0670579999999998,0.004640999999999999,0.0019950000000000002
0,0,0,0,1,1,1.089322,1.0682479999999999,0.0046879999999999995,0.001966
0,0,0,0,1,1,1.091002,1.068881,0.004725999999999999,0.001999
0,0,0,0,1,1,1.092271,1.07025,0.004802000000000001,0.0020429999999999997
0,0,0,0,1,1,1.093694,1.0710009999999999,0.004879,0.002046
0,0,0,0,1,1,1.0958649999999999,1.0715409999999999,0.004888,0.002079
0,0,0,0,1,1,1.0967209999999998,1.07255,0.005004999999999999,0.0021539999999999997
0,0,0,0,1,1,1.098746,1.073972,0.005120999999999999,0.002229
0,0,0,0,1,1,1.100469,1.07534,0.005197,0.0022319999999999996
0,0,0,0,1,1,1.1006449999999999,1.075685,0.005304,0.002234
0,0,0,0,1,1,1.1021619999999999,1.076803,0.005382999999999999,0.0022370000000000003
0,0,0,0,1,1,1.103696,1.077305,0.0055,0.002177
0,0,0,0,1,1,1.1055599999999999,1.078803,0.005717,0.0021789999999999995
0,0,0,0,1,1,1.1072009999999999,1.079152,0.005795999999999999,0.002254
0,0,0,0,1,1,1.1090909999999998,1.0814149999999998,0.0059050000000000005,0.002319
0,0,0,0,1,1,1.1111929999999999,1.082603,0.005984,0.002352
0,0,0,0,1,1,1.113624,1.084333,0.0060929999999999995,0.0023549999999999995
0,0,0,0,1,1,1.1148719999999999,1.085983,0.006281999999999999,0.002326
0,0,0,0,1,1,1.115886,1.087489,0.006470999999999999,0.002255
0,0,0,0,1,1,1.117235,1.0885109999999998,0.006579999999999999,0.0023
0,0,0,0,1,1,1.119009,1.088935,0.00669,0.0022709999999999996
0,0,0,0,1,1,1.120061,1.089818,0.00677,0.002168
0,0,0,0,1,1,1.1220169999999998,1.090296,0.006919999999999999,0.002066
0,0,0,0,1,1,1.124512,1.0913989999999998,0.007068999999999999,0.00211
0,0,0,0,1,1,1.12529,1.092989,0.00715,0.0021869999999999997
0,0,0,0,1,1,1.126395,1.0940599999999998,0.007261,0.0022630000000000003
0,0,0,0,1,1,1.1279169999999998,1.0949799999999998,0.007372,0.0022649999999999997
0,0,0,0,1,1,1.128958,1.0953629999999999,0.0074140000000000005,0.002299
0,0,0,0,1,1,1.1300089999999998,1.0957789999999998,0.007495,0.002333
0,0,0,0,1,1,1.131497,1.0967669999999998,0.007547,0.002378
0,0,0,0,1,1,1.1344729999999998,1.0973899999999999,0.007658999999999999,0.002412
0,0,0,0,1,1,1.136115,1.098067,0.007741,0.0024139999999999995
0,0,0,0,1,1,1.1372229999999999,1.098569,0.007783,0.00249
0,0,0,0,1,1,1.138952,1.100704,0.007825,0.002567
0,0,0,0,1,1,1.141708,1.1017089999999998,0.007908,0.002633
0,0,0,0,1,1,1.1432909999999998,1.102771,0.00796,0.002635
0,0,0,0,1,1,1.14549,1.103116,0.007972,0.0026689999999999995
0,0,0,0,1,1,1.146205,1.103692,0.008055999999999999,0.002809
0,0,0,0,1,1,1.1481919999999999,1.104512,0.008138,0.002844
0,0,0,0,1,1,1.1501819999999998,1.1052829999999998,0.008221,0.0028469999999999997
0,0,0,0,1,1,1.152227,1.1056879999999998,0.008232999999999999,0.002776
0,0,0,0,1,1,1.1541329999999999,1.106871,0.008286,0.0028840000000000003
0,0,0,0,1,1,1.155564,1.108765,0.00834,0.002961
0,0,0,0,1,1,1.1569909999999999,1.1090209999999998,0.008424,0.0030279999999999994
0,0,0,0,1,1,1.157783,1.109915,0.008621,0.003031
0,0,0,0,1,1,1.159517,1.1104429999999998,0.008818,0.0031719999999999995
0,0,0,0,1,1,1.160115,1.1108779999999998,0.009058,0.003312
0,0,0,0,1,1,1.1621409999999999,1.1112989999999998,0.009256,0.003379
0,0,0,0,1,1,1.164178,1.111794,0.009424,0.0034460000000000003
0,0,0,0,1,1,1.16669,1.1127859999999998,0.009590999999999999,0.0034809999999999997
0,0,0,0,1,1,1.1674419999999999,1.1142709999999998,0.009892999999999999,0.0036229999999999995
0,0,0,0,1,1,1.169703,1.1151469999999999,0.010196,0.003796
0,0,0,0,1,1,1.172183,1.1161379999999999,0.010355,0.003863
0,0,0,0,1,1,1.173571,1.1178839999999999,0.010597,0.003995
0,0,0,0,1,1,1.176113,1.1184619999999998,0.01087,0.004127
0,0,0,0,1,1,1.1776369999999998,1.118863,0.011144,0.004301
0,0,0,0,1,1,1.179168,1.1193179999999998,0.011375999999999999,0.0044
0,0,0,0,1,1,1.1806599999999998,1.1202709999999998,0.011649999999999999,0.0045
0,0,0,0,1,1,1.182005,1.120337,0.011923999999999999,0.004503
0,0,0,0,1,1,1.1844459999999999,1.121136,0.012086,0.004667
0,0,0,0,1,1,1.185908,1.122811,0.012217,0.004703
0,0,0,0,1,1,1.188302,1.1249559999999998,0.012307,0.004836
0,0,0,0,1,1,1.1906679999999998,1.126296,0.012438,0.004968
0,0,0,0,1,1,1.19176,1.127365,0.0126,0.005101
0,0,0,0,1,1,1.192618,1.127449,0.012794999999999999,0.005169
0,0,0,0,1,1,1.19362,1.128372,0.013116999999999998,0.005301999999999999
0,0,0,0,1,1,1.195482,1.1292639999999998,0.013355999999999998,0.00537
0,0,0,0,1,1,1.197258,1.130269,0.013636,0.005471
0,0,0,0,1,1,1.1999279999999999,1.1307049999999998,0.013874,0.00554
0,0,0,0,1,1,1.203171,1.131241,0.014156,0.0055769999999999995
0,0,0,0,1,1,1.2052049999999999,1.1318659999999998,0.014364,0.00571
0,0,0,0,1,1,1.206852,1.132652,0.014721,0.00592
0,0,0,0,1,1,1.207797,1.1337409999999999,0.015080000000000001,0.006097
0,0,0,0,1,1,1.210057,1.1346409999999998,0.015437999999999999,0.0062629999999999995
0,0,0,0,1,1,1.212564,1.135217,0.015871,0.0064410000000000005
0,0,0,0,1,1,1.214739,1.136188,0.016262000000000002,0.00665
0,0,0,0,1,1,1.216713,1.136664,0.016695,0.006763
0,0,0,0,1,1,1.218553,1.1377059999999999,0.017204,0.006942
0,0,0,0,1,1,1.21955,1.138207,0.017821,0.007152
0,0,0,0,1,1,1.221898,1.138968,0.018406000000000002,0.007428000000000001
0,0,0,0,1,1,1.2247329999999998,1.138979,0.018836000000000002,0.007672
0,0,0,0,1,1,1.2259959999999999,1.1398069999999998,0.019468000000000003,0.00798
0,0,0,0,1,1,1.227039,1.139803,0.020251,0.00829
